"","nppv","chl","phyc","temp","velo","atoll","lat","long"
"45",1.42278136005242,-2.17494564171908,0.341583230034482,3.36479065293246,-3.52363660570556,"Chetlat",11.6935,72.7078
"46",2.19656020537813,-1.74961289961921,0.388554847335932,3.33881123162335,-4.22141833563577,"Clipperton",10.3036471,-109.2163215
"47",0.811576788235722,-2.38552705309771,0.15597411382724,3.3196736167853,-5.2398509470066,"Cocos",-12.141876,96.8677068
"48",1.66999246987507,-2.03603203420708,0.303493886974448,3.33752538725963,-3.74894776365948,"Conflict",-10.7804,151.798
"49",1.85738142687525,-1.86783380198387,0.318604579002395,3.30203504798153,-2.55146278084468,"Cosmoledo",-9.71667,47.58333
"50",1.63936062417855,-2.09969934264658,0.270390562133812,3.37153833611898,-4.20881181297622,"Dhaalu",2.8372,72.934
"51",1.61237594632876,-2.05211071115029,0.274845595248062,3.34128757482184,-4.61653157297349,"Diego_Garcia",-7.3383584,72.4718155
"52",-0.941160216449793,-2.90157220828576,-0.122222188964889,3.19816579825242,NA,"Ducie",-24.67406,-124.77733
"53",0.861735929754606,-2.45797418973204,0.146027829308047,3.37776747790475,-2.80772563039935,"Eauripik",6.6899,143.0416
"54",1.81819372000918,-1.96273879304257,0.22711133489129,3.37434195276878,-2.82672293322421,"Ebon",4.634,168.7192
"55",1.44084228419589,-2.14169971001705,0.24825643951815,3.34647485151511,-3.53894389043098,"Egmont",-6.6586,71.3523
"56",2.0841589994149,-1.82354657882044,0.327562851936316,3.35295086486548,-3.11320197560465,"Egum",-9.41,151.94
"57",0.809075349459421,-2.47949974895553,0.153538836091278,3.37540005564928,-2.99662017450437,"Elato",7.4406,146.1477
"58",2.0424984785861,-1.81291790363127,0.332519756181967,3.3599958699006,NA,"Enderbury",-3.1263,-171.0865
"59",1.02843066345744,-2.3612344335466,0.194337948843905,3.35075984872499,-3.43508603003339,"Eniwetok",11.4205556,162.3405556
"60",1.38426562097556,-2.21974521164066,0.200139544448352,3.35333815685553,-2.55116977701901,"Erikub",9.142,170.0205
"61",0.973579929804423,-2.41743596148238,0.138199601061027,3.38138980325171,-3.4530340048599,"Etal",5.5680556,153.5861111
"62",1.15858684238407,-2.15287683677216,0.251947607004186,3.2769080415054,-4.76372888104799,"Europa",-22.3698,40.3699
"63",1.60050389829648,-2.10626387403067,0.288741382044278,3.36515267939385,-4.38187625443778,"Faadhippolhu",5.3905,73.52
"64",1.66455784832274,-2.08786559261252,0.279734880380627,3.37122330544327,-4.47891746283152,"Faafu",3.1951,72.9295
"65",1.50775261714777,-2.08861672683996,0.251201166432861,3.32243506724379,-5.01087919760502,"Faaite",-16.7506,-145.2421
"66",0.162622366938902,-2.67414852537051,0.0283247877087523,3.3220612411115,-3.43284409434244,"Fakahina",-15.9851,-140.1331
"67",0.957089825209723,-2.38825790197442,0.075788230573316,3.38107182387168,NA,"Fakaofo",-9.3736,-171.2162
"68",1.56650233445793,-2.06610372667603,0.257674421218313,3.32751488815289,-4.65699214535459,"Fakarava",-16.2928,-145.6084
"69",0.265885143024787,-2.64455649929076,0.0402919116808394,3.32355577323421,-3.43284409434244,"Fangatau",-15.8262,-140.8618
"70",-0.326268696391403,-2.74953465939494,-0.00474193456524753,3.24891155294076,-4.12465278214129,"Fangataufa",-22.2356,-138.7401
"71",0.814304934987187,-2.47293027733304,0.168462059771862,3.37160470407634,-3.26842482529494,"Faraulep",8.591,144.5096
"72",1.90230981985177,-1.85192412979448,0.331698261496541,3.3022342413333,-3.77406560439757,"Farquhar",-10.1825534,51.165114
"73",1.71635298239609,-2.06272228486421,0.287624550665271,3.37019411278309,-4.36064390877027,"Felidhu",3.4608,73.466
"74",0.017990213095953,-2.60656471970476,0.103941384946723,3.22687546116175,-3.50976755201648,"French_Frigate_Shoals",23.7551,-166.2096
"75",1.25794019494776,-2.25826000748801,0.13304567829308,3.38635174295742,-5.01008568736099,"Funafuti",-8.5155,179.113
"76",1.69288465581366,-2.07003579586501,0.294713961565611,3.36763640102123,-4.46820640216836,"Gaafaru",4.7477,73.4346
"77",1.39084346948933,-2.08814577064927,0.270723447234115,3.31083609474624,-3.15511271005476,"Glorioso",-11.5468,47.3258
"78",1.56297483409041,-2.12540188218157,0.233165849555096,3.3743160647922,-4.02113710017718,"Haddhunmathi",1.9212,73.4046
"79",0.376267639554945,-2.57899028307462,0.0950827383934623,3.30523449219766,-3.72803622533559,"Hao",-18.2471,-140.8738
"80",1.30661998619497,-2.18218547522214,0.234875395754826,3.315390808448,NA,"Haraiki",-17.4651,-143.4489
"81",1.53087067902902,-2.16289214409311,0.214366901718894,3.37972405108092,-2.45990401907516,"Helen",2.8932,131.7843
"82",0.495477161929183,-2.49527996259923,0.122076352271224,3.28775729264078,-4.29311096701068,"Hereheretui",-19.8698,-144.959
"83",1.03298580469134,-2.31013977546798,0.198906678659067,3.31278868782036,-3.32841405935321,"Hikueru",-17.5884,-142.6158
"84",1.52093361731297,-2.08699747371049,0.258606066001732,3.32313944964367,-5.56503519871438,"Hiti",-16.7277,-144.0955
"85",0.619318274971225,-2.42620129380912,0.193082360930032,3.27945123939028,-5.01652205935778,"Huon",-18.1031,162.8905
"86",1.44883662234142,-2.1640051767005,0.205288574369188,3.37858874570644,-6.71948694413461,"Huvadhu",0.4824,73.275
"87",0.838175313460942,-2.46918092486198,0.153544464634377,3.37491362137177,-3.15407007976509,"Ifalik",7.2508,144.4462
"88",1.36330606746236,-2.21259953018782,0.289499044969469,3.36595807315486,-4.40543435424101,"Ihavandhippolu",7.0279,72.9124
"89",1.95634230585564,-1.90006600233711,0.224751540551579,3.37036273792209,-3.49376637491951,"Jaluit",6.1610085,169.4736579
"90",1.11746333053837,-2.34102933055163,0.181398196364453,3.34741576301344,-2.83780242806123,"Jemo",10.07936,169.5249
"91",-0.146455456411919,-2.73747019848037,-0.028561639901998,3.28516190006535,-3.30689813347758,"Johnston",16.728912,-169.5338365
"92",1.42422127119733,-2.17504459908479,0.33845518423409,3.36558775963151,-3.42014446816944,"Kademat",11.2206,72.7685
"93",1.48282289647656,-2.14550542810325,0.337827554843231,3.36606331243559,-3.24101460727405,"Kalpeni",10.1026,73.6394
"94",1.82042924809485,-2.01910700933365,0.22676368762951,3.39066448833404,-4.67725315047783,"Kapingamarangi",1.0673232,154.7624414
"95",1.49426382795184,-2.10501026646955,0.249113360657755,3.32551274794968,-4.82108938863539,"Katiu",-16.4236,-144.3601
"96",1.50642698447342,-2.11242700444793,0.247155697717627,3.33039503813625,-4.52212539050976,"Kauehi",-15.8772,-145.1562
"97",1.65735222896562,-2.02764421060815,0.270719965661951,3.33207428633386,NA,"Kaukura",-15.7563,-146.6987
"98",1.36847943456394,-2.20235364466428,0.329027676984888,3.36578580586109,-4.23494924316118,"Kavaratti",10.55905,72.6365688
"99",2.38326923933032,-1.68446027748569,0.334374082195557,3.38906815705685,-3.42210086704298,"Kilinailau",-4.76,155.3899
"100",1.48457056993003,-2.14431301323917,0.348130447109087,3.36554902056013,-3.80509416195075,"Kiltan",11.4803,73.0017
"101",2.33700947954856,-1.62382083166101,0.38609307791537,3.3157532068837,-3.74452735077513,"Kiritimati",1.872,-157.3842085
"102",1.59463394709378,-2.11842867606927,0.249923528753783,3.37258621991027,-4.14632576328624,"Kolhumadulu",2.3764,73.1045
"103",0.790134144586906,-2.48838409847146,0.152994370115994,3.37706239925284,-2.93230562603917,"Kuop",7.0496,151.928
"104",-0.245602860692083,-2.66642586000457,0.0572235452295939,3.15888083951235,-5.07081263435708,"Kure",28.4192965,-178.3299095
"105",2.53453550494843,-1.57908930602062,0.397843760566851,3.36894392924308,-3.54362621653797,"Kuria",0.232269,173.413016
"106",1.19390619969781,-2.30814630052314,0.192503422945763,3.35538878060511,-2.6982077152146,"Kwajalein",9.3825055,167.0714106
"107",1.01413404997929,-2.38975227032585,0.152184366114842,3.36056069082649,-2.97505494238902,"Lae",8.9367249,166.2321317
"108",0.804727109320207,-2.48127428621205,0.152657790678908,3.37555798051284,-2.9717980890727,"Lamotrek",7.4921,146.3187
"109",2.19817733794365,-1.77720254189208,0.252927983928601,3.38854239000121,-4.31574520524635,"Laualau",-1.126591,144.493387
"110",-0.0491988564458958,-2.62287938796627,0.0906970567431391,3.20922978286318,-3.61675051189326,"Laysan",25.767765,-171.7328
"111",1.2439274795601,-2.29592378150771,0.15827526904945,3.36138468201232,-2.78429016268007,"Lib",8.3132,167.3805
"112",1.30337428593639,-2.2583475507339,0.215331519663413,3.34969941031885,-2.7332427404964,"Likiep",9.9230228,169.0972652
