parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
α_sxr[141],-3.926407431752025,0.49733101903683596,0.003208959209795764,25209.108610165873,13523.811514065657,1.0003068629456164,4.185489073705046
α_sxr[142],-3.617558310563718,0.5284325656952483,0.003549088755422515,23044.262870531766,14582.8760145715,1.0004620087381153,3.826057951819144
α_sxr[143],-1.152009068015725,0.2679055646745477,0.0018831064785317562,20267.492423420594,16138.670861625804,1.0003004839111609,3.365028466552691
α_sxr[144],-3.651417253330985,0.4667974400346452,0.0029070062928872853,26538.079814737262,14692.403339243425,1.0001541314937124,4.406139257811877
α_sxr[145],-0.1426582758628988,0.2856247255624472,0.002575986769078866,12420.336194156236,12615.705261419344,1.0003081789566783,2.062158652108016
α_sxr[146],0.5689234886385279,0.27755065465789985,0.002109292666794416,17310.94100398912,15546.49692866156,0.9999800478245964,2.8741497983205515
α_sxr[147],-3.5554956413197534,0.5293694380038934,0.003397236450374108,24743.011833604774,14231.799325404752,1.0000045712200665,4.108102641850057
α_sxr[148],-1.646635883654817,0.3259488066428036,0.0025904064320111326,15862.858353397436,15204.802365196843,1.0001079781681133,2.6337234426885563
μ_pxn[1;1],0.08537765076472328,0.09001287793331281,0.0008749457324863226,10908.514865140158,11103.897240147831,1.0004042782804625,1.8111497111794461
μ_pxn[2;1],0.09816339546213648,0.03534590506904891,0.0003372460143822548,11016.567150458533,13933.09253682097,1.0002916546793474,1.8290897211410257
μ_pxn[3;1],0.1024491845241724,0.05890376432434412,0.0005114783828818322,13795.6307386606,12938.381382298814,1.000172403241855,2.2904999385122444
μ_pxn[1;2],0.07115227333004392,0.09441078368974659,0.0009176557041754305,11053.059998021516,10868.820686747562,1.0001871527236101,1.8351486586903547
μ_pxn[2;2],0.21485038034451615,0.04273371707287948,0.00041083241758384795,10847.503488089387,13256.34784717895,1.0002025554434202,1.8010199419771062
μ_pxn[3;2],0.2680379668994834,0.08554112198690418,0.0007956081994235534,11564.72623223726,14858.31532251278,1.0001110104399258,1.920101025146906
μ_pxn[1;3],-0.04872958768293677,0.08005526278168427,0.0005940996237968146,18730.98805301927,14222.13754592542,1.0005764880629706,3.109921379925225
μ_pxn[2;3],0.11058964415957233,0.04977865578198859,0.0004494030108977642,12320.512162681514,13767.130703736902,1.0000438435590593,2.0455847859118053
μ_pxn[3;3],0.10020799237288017,0.06914693212607624,0.0004985315696611405,19428.744457700293,14762.213704237582,1.0003087216834505,3.2257704507139646
μ_pxn[1;4],-0.04361567607440176,0.1160961664488288,0.0010618894381773996,12506.670499039898,11988.927340205802,1.000133599852208,2.076492807883392
μ_pxn[2;4],-0.2684555765630418,0.07137634036617699,0.0007483450150721367,9099.670708395422,11929.526031864807,1.0002405890032902,1.5108258254297828
μ_pxn[3;4],-0.33638877987928134,0.11905168755292092,0.001018448950411844,14441.801301353373,12693.376369661102,1.0001312783301797,2.397784169451287
μ_pxn[1;5],0.12225574904449091,0.11361966669243548,0.0008815330425774294,17982.538473905523,12031.230696779448,1.0002893065443705,2.9856556796165488
μ_pxn[2;5],-0.21438712473446303,0.05001819298193792,0.0003462751028132699,20919.75910463086,15311.968842369984,1.00051919121992,3.473324841072117
