parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
z_sxr[28;3],-0.0003386572113569034,1.0108578376032593,0.0031314643182630687,104211.44984967384,26220.262258951414,1.0001146831520595,26.657017097925852
z_sxr[29;3],-0.4833460568116514,0.687587100966814,0.003094211730040477,49483.124792311886,33528.11213073635,1.0000501788053449,12.65765427455652
z_sxr[30;3],0.0011908516075854097,1.0019405573396636,0.0036083918816709327,77266.41538007102,15049.915158265401,1.0001427849347237,19.76454755070698
z_sxr[31;3],0.007161458999878353,0.9982636403406621,0.0030810213861328616,104954.50736316688,28010.46635704014,1.0000206323557974,26.84708927205354
z_sxr[32;3],-0.6342996621685258,0.7511185965927456,0.00305489251642938,60475.33455565052,32939.25815534502,1.0000510792299115,15.469432865373454
z_sxr[33;3],-0.0025053582658849287,0.9907633882424833,0.0030885544288142912,102918.40885724177,28644.23699390152,1.000133547738757,26.326260584190535
z_sxr[34;3],0.025587827640258975,0.6889255885363699,0.0030581742792179043,50562.328968992486,35015.14185846585,1.000086753033229,12.933711888488832
z_sxr[35;3],-0.690404492510029,0.6488827721685967,0.003194020182461471,40976.79407156892,31924.91630272655,1.0000093533551462,10.481757059897753
z_sxr[36;3],-0.0001655730983543778,0.9980109138248424,0.003107266509485595,103196.89240076511,25902.415434487237,1.0001720341380027,26.397495948365023
z_sxr[37;3],-0.5294438080508702,0.682441158611944,0.003043626868285611,50061.47943294788,33306.16541215933,1.000342898334425,12.805595883336919
z_sxr[1;4],-0.32832043352313,0.8206760531728938,0.003201336833255098,65594.1663142289,34133.19735779051,1.0000860491841475,16.77881667978794
z_sxr[2;4],-0.30334306083346174,0.7269075486763052,0.003428861577871539,44918.979502201844,28287.82079683732,1.0000777513996164,11.490157812206304
z_sxr[3;4],0.09376426839653954,0.7259861742350127,0.003129369336490142,53794.874196113575,34233.845178615586,1.0000492304297475,13.760588527413697
z_sxr[4;4],-0.005733097075988364,1.012481481138838,0.0031408337973827254,103984.92822419982,25858.62883512613,0.9999959047335855,26.599073456876607
z_sxr[5;4],-0.3399810965697301,0.7593445177651973,0.002959266242432476,65894.66482227546,32074.35154220566,1.0001343231067559,16.855683414474516
z_sxr[6;4],-0.8777273337151903,0.8687692440090502,0.003392120189257454,66230.99933438719,32467.85912677092,1.0000259551837314,16.941716905544048
z_sxr[7;4],-0.14320524526227707,0.8234767546719476,0.0033928892061654147,58930.73723059606,35259.83219324033,0.9999573981169374,15.074328897788494
z_sxr[8;4],-0.20901129223533216,0.7134534199212244,0.0030276844355373402,55702.63317933852,33519.982751406234,0.9999756341193933,14.248588300067356
z_sxr[9;4],-0.45117313192739367,0.7111500779651214,0.003191059545269655,49654.37015222661,33744.31976414126,1.00013420986408,12.701458391030979
z_sxr[10;4],0.15772366448241998,0.9417204374114239,0.003073541076382086,93911.92189275648,29721.993542763466,1.000184868070336,24.022424706742736
z_sxr[11;4],0.0023596257341666677,1.0053976669511469,0.0037637287155615337,72117.55326955956,13945.923872716916,1.000076259114674,18.447482050584334
z_sxr[12;4],0.045323805064760574,0.937579109402465,0.003163290235654046,87860.48008238286,29205.34948993274,1.0000497556188885,22.474481673237978
z_sxr[13;4],0.00627591960663298,1.0022331149823858,0.0031578232886091302,100612.54641369154,27039.87670071221,1.00041040013251,25.736426984601902
z_sxr[14;4],0.7135867142882398,0.7245024951502133,0.0031484744544957397,53059.291790400166,34117.327586471285,0.99999883279807,13.572428466361663
z_sxr[15;4],0.3652068692102487,0.8092012327937003,0.002992128147495439,73249.47229942153,30997.841088524943,1.0001703198607668,18.737023986485077
z_sxr[16;4],-0.16587270815376226,0.7729216228610991,0.003295390082744901,54874.67595829187,33798.53893523795,0.9999542547388621,14.036799002157872
z_sxr[17;4],0.47370787485278054,0.7187075058993556,0.003032400857278242,56154.52973130106,33957.67399284969,1.0001894118337822,14.364182259555838
z_sxr[18;4],-1.1203456434630992,0.8635331184141287,0.0036480119574453726,56957.78531133392,31256.768367613702,0.999963482374945,14.569652942113542
z_sxr[19;4],0.7282572405820286,0.7334479010448437,0.0030330924479487283,58537.54188750786,31725.249093972412,1.0001356946465891,14.973750554442859
z_sxr[20;4],1.3536690244582128,0.7219753442120757,0.0028530255847993486,64926.90079876104,30678.32075630842,1.000359908933291,16.608131901096716
z_sxr[21;4],-0.12315774606496864,0.8897371513729861,0.0031903597472175424,77886.46672379864,30059.16055464599,1.0002158966564019,19.92315506739715
z_sxr[22;4],0.31106134999853446,0.9207696350630835,0.003287537274140937,78813.93719678419,30420.1225169178,1.0001533534769176,20.160399595631436
z_sxr[23;4],0.5503780838181567,0.899537759805843,0.0032932032861255392,74803.86833248369,31721.617654576152,1.0000588735170313,19.134634438024303
z_sxr[24;4],-0.597569233795872,0.9561014609276535,0.0036776498041549872,67381.75578618214,30015.12204851538,1.0002071795225627,17.236077404849034
z_sxr[25;4],0.0024790087494055086,0.9377143274573059,0.0030096922904628994,97066.66940647252,30192.50489985577,1.0001869813288922,24.82940089346768
z_sxr[26;4],0.0867535109444526,0.9107300405445243,0.003332188183431697,74576.01454320973,28629.24701223569,1.0001744120871978,19.076350032949193
z_sxr[27;4],0.06009836062362075,0.8978092954497459,0.00315394968333276,81211.66715233216,29524.22265908776,1.0001463849832395,20.773732665207298
z_sxr[28;4],-0.0017869560626119026,1.0061488821805507,0.0030583522193455537,108197.52695705551,26456.21035230045,1.000208835147315,27.676645226681384
z_sxr[29;4],0.07191663114779949,0.8408314920706176,0.0034767354329825377,58647.607253074755,20804.46267571983,1.0001774067211253,15.00190498791479
z_sxr[30;4],-0.002193502969382765,1.0035237609018821,0.003206935739841521,97865.21195165209,29256.35883823633,1.0000460256964614,25.033665994001062
z_sxr[31;4],0.0034391894049648165,1.001557804803277,0.0032459577524336152,95184.3950899705,26595.536637944962,1.0000527890984807,24.34792003210014
z_sxr[32;4],-0.1810429572326738,0.733806913158242,0.003167438346598177,53737.459315919674,32414.24884363948,1.0002685161212008,13.745901950792684
z_sxr[33;4],-0.03271979893434676,0.9351542507234702,0.0031580841013926155,87694.83592251925,29880.61919358688,1.0000699843485934,22.4321103291292
z_sxr[34;4],0.30058096914694615,0.752870945540664,0.003224504306453683,54435.32505969375,33804.931840397,1.000024454661909,13.924414188082132
z_sxr[35;4],-0.4200359005737853,0.6704556668787347,0.003169307789403198,44643.38275163677,33369.88199526575,1.0000116911541241,11.41966088214206
z_sxr[36;4],0.001577653301877477,1.0031798159661258,0.003155891989496383,101047.93070723758,26684.759457067426,1.0001605626654746,25.847797151449853
z_sxr[37;4],0.3583053033414503,0.7957862340882144,0.003506449347256445,52234.9737584749,15996.462987645176,1.0001655966395757,13.361570063538768
μ_pxn[1;1],0.029850965546095516,0.21446630407149236,0.001247557361135704,30570.873540137,27878.187597555476,1.0000151441720881,7.819949725615602
