atoll,region,species,median,lower,upper
Abemama,Micronesia,Anous_stolidus,717.6003779612802,29.68157030375835,18018.5252646713
Addu,Indian_Ocean,Anous_stolidus,1160.034058715036,42.17675358259658,29388.666343576573
Ahe,Polynesia,Anous_stolidus,429.84656803934195,18.584145931283068,8731.93102088448
Ailuk,Micronesia,Anous_stolidus,1240.783013813811,54.82140338323618,25535.778001164632
Anaa,Polynesia,Anous_stolidus,794.0346797503192,36.90033875237146,17756.361597356652
Ant,Micronesia,Anous_stolidus,14.89888663805829,0.40862209073898126,600.1836143715328
Anuanuraro,Polynesia,Anous_stolidus,517.2045637020293,26.889841952178234,11140.775689746753
Anuanurunga,Polynesia,Anous_stolidus,445.2257427715783,21.535785005351123,8834.289308507441
Apataki,Polynesia,Anous_stolidus,529.5037204119197,23.112534861015508,12693.068619535366
Aratika,Polynesia,Anous_stolidus,469.5964701697594,20.7951351074247,9317.167534755055
Arno,Micronesia,Anous_stolidus,409.8470224766397,16.295240043197495,10601.833514684055
Arutua,Polynesia,Anous_stolidus,491.4581708719797,21.257553402365577,10498.807045962814
Aur,Micronesia,Anous_stolidus,549.0935122368577,24.370460798110326,12623.05540915151
Butaritari,Micronesia,Anous_stolidus,845.8958294710196,34.19388914369128,20875.818784372048
Etal,Micronesia,Anous_stolidus,47.50125120416029,1.7803274196994323,1219.2104939785447
Fakahina,Polynesia,Anous_stolidus,1151.9572272880237,51.94677242140367,22940.86304830493
Fakaofo,Polynesia,Anous_stolidus,486.3665176067342,21.003815511027906,10087.18850351963
Hao,Polynesia,Anous_stolidus,976.3899061476465,34.516438508065406,21795.595409204307
Hereheretui,Polynesia,Anous_stolidus,1249.9969555309476,61.93410122134292,23688.011185637737
Kapingamarangi,Micronesia,Anous_stolidus,377.94908213453414,15.491872873578602,8741.596178425732
Kauehi,Polynesia,Anous_stolidus,467.47858392024574,21.193620212874674,10339.849379450474
Kaukura,Polynesia,Anous_stolidus,492.83327159077237,21.40717122794289,10627.346527861739
Lae,Micronesia,Anous_stolidus,435.3741852797431,20.995004039113724,9557.69355856616
Likiep,Micronesia,Anous_stolidus,1018.3079031463876,42.504716766231944,21534.231660343183
Losap,Micronesia,Anous_stolidus,94.91467502935944,3.9705898128090453,2599.9881597085578
Lukunor,Micronesia,Anous_stolidus,67.21621876455393,2.2183393509565486,1779.5394206049837
Maiana,Micronesia,Anous_stolidus,630.1059395279393,20.96614718090767,14821.099789886584
Majuro,Micronesia,Anous_stolidus,406.4334727386377,16.399134188895236,11550.659700963313
Manihi,Polynesia,Anous_stolidus,572.4536615763282,26.003526523542988,12397.504837660377
Manihiki,Polynesia,Anous_stolidus,660.3968250811045,27.656770264992005,13588.382972047777
Marakei,Micronesia,Anous_stolidus,599.0133654001455,23.167682893360773,15898.71925459835
Maria_Est,Polynesia,Anous_stolidus,302.47459006039645,14.093752065024256,6615.184245875504
Marutea_Sud,Polynesia,Anous_stolidus,797.9760694402977,33.99334388395917,16899.857789466318
Mataiva,Polynesia,Anous_stolidus,459.9014626325872,19.231639541002895,8221.691354563896
Matureivavao,Polynesia,Anous_stolidus,245.37585714406833,10.767310285032254,5369.411192270324
Mili,Micronesia,Anous_stolidus,535.1968727899191,21.030008732541777,12447.210246885837
Mokil,Micronesia,Anous_stolidus,176.05315398445128,7.593285147746674,4546.9650692779605
Moruroa,Polynesia,Anous_stolidus,757.7840029112114,35.764073035941124,16523.286013445824
Motu_One,Polynesia,Anous_stolidus,412.91802835454723,20.45634593005653,9306.388613689993
Namoluk,Micronesia,Anous_stolidus,131.0828952078561,5.412974281841716,3157.1624672926055
Namu,Micronesia,Anous_stolidus,742.3039814483727,32.84980934865799,17020.880156303723
Napuka,Polynesia,Anous_stolidus,1023.4679883891114,49.72071287780092,21512.708487313066
Nengonengo,Polynesia,Anous_stolidus,875.8359450723782,43.83737482978407,18045.196049264625
Ngcheangel,Micronesia,Anous_stolidus,34.32790390011744,0.9370471877735526,1189.852743849468
Niau,Polynesia,Anous_stolidus,396.9259770092733,19.082313531699807,7700.8437161422235
Ninigo,Melanesia,Anous_stolidus,343.7598735716249,10.875458701530578,9001.01334445673
Niutao,Polynesia,Anous_stolidus,846.7932971418818,40.81922484438067,19552.27940491192
Nonouti,Micronesia,Anous_stolidus,973.5587538710407,39.26489505221637,23688.10161856643
Nuguria,Melanesia,Anous_stolidus,346.6201928993857,10.02035741326728,10648.09871089502
Nukapu,Melanesia,Anous_stolidus,62.536939692949055,2.0789411611058415,1822.079986642249
Nukulaelae,Polynesia,Anous_stolidus,833.8738934163576,33.00954945318527,16136.755021002507
Nukumanu,Melanesia,Anous_stolidus,560.7859144603372,21.198712649278715,16921.03789887685
Nukuoro,Micronesia,Anous_stolidus,287.07266778640985,10.251659432232634,7053.209861966458
Nukutepipi,Polynesia,Anous_stolidus,462.22981094034964,23.507261720209407,9722.748031012308
Onotoa,Micronesia,Anous_stolidus,1009.4866715062811,43.01959340703534,23607.88155430587
Ontong_Java,Melanesia,Anous_stolidus,532.4628053149521,18.265601887240198,16881.850005305958
Oroluk,Micronesia,Anous_stolidus,252.66199989182658,9.81047197189081,6129.205350872612
Pakin,Micronesia,Anous_stolidus,25.687760767090804,0.6578555372307214,784.2206086169731
Palmerston,Polynesia,Anous_stolidus,1747.0879595915076,84.6220633325757,41835.11002720292
Paraoa,Polynesia,Anous_stolidus,619.7212590064881,32.566826854920045,12621.218172681634
Pinaki,Polynesia,Anous_stolidus,592.1674334350904,27.686449872593276,12625.150466964811
Pingelap,Micronesia,Anous_stolidus,168.41006136551485,6.216592151248968,4244.622210213365
Pukapuka,Polynesia,Anous_stolidus,576.5164402160182,24.700003833093973,11661.470908898063
Pukarua,Polynesia,Anous_stolidus,801.9989922944594,34.97445524935913,17232.03046051306
Qelelevu,Melanesia,Anous_stolidus,229.26362737146454,8.348254715910544,5932.02685925444
Rakahanga,Polynesia,Anous_stolidus,500.3488529184816,22.21163457953064,9529.14393515578
Rangiroa,Polynesia,Anous_stolidus,317.3861185020326,11.001114984044843,9129.525740871133
Raroia,Polynesia,Anous_stolidus,709.0269896213855,31.653206766368008,16636.251376833774
Reao,Polynesia,Anous_stolidus,818.4787335805026,34.07864521921692,18973.468017362127
Rongelap,Micronesia,Anous_stolidus,593.8307482708574,26.754828945283588,13352.14730100476
Sapwuahfik,Micronesia,Anous_stolidus,126.84859201311063,4.91322469825797,3194.9248021002627
Satawan,Micronesia,Anous_stolidus,86.73111982031011,2.840583715654402,2402.995750910197
St_Joseph,Indian_Ocean,Anous_stolidus,513.9774532855192,22.833804454972903,11615.030566966361
Tabiteuea,Micronesia,Anous_stolidus,1324.7384662199465,54.806632878075796,35679.21598850764
Taiaro,Polynesia,Anous_stolidus,390.9237013445721,17.36588283151705,7235.753792411604
Takapoto,Polynesia,Anous_stolidus,360.71999882518696,16.88064955184243,8052.173186578214
Takaroa,Polynesia,Anous_stolidus,591.051975690383,31.319484089766615,14579.327967427553
