atoll,region,species,mean,lower005,upper095
Awin,Melanesia,Phoebastria_immutabilis,0.06689539406808466,0.010786341062993175,0.18368280459946928
Awin,Melanesia,Phoebastria_nigripes,0.06308701158881073,0.011981537332036113,0.1646001663582395
Awin,Melanesia,Phoebastria_albatrus,0.09032875358631344,0.015718453825611024,0.24078655958130368
Awin,Melanesia,Nesofregetta_fuliginosa,0.09615864979609522,0.01873925810474732,0.23883241221735604
Awin,Melanesia,Hydrobates_tristrami,0.0461067906892674,0.007666645191037962,0.12354585452860381
Awin,Melanesia,Pterodroma_neglecta,0.03532888084962861,0.006284731912903471,0.09597243059860792
Awin,Melanesia,Pterodroma_heraldica,0.10772471263614176,0.024538763654350603,0.2557681912789473
Awin,Melanesia,Pterodroma_ultima,0.05958546232524084,0.009634476213322331,0.16453326604810778
Awin,Melanesia,Pterodroma_hypoleuca,0.03994547021728582,0.006469272229745643,0.10992194304718807
Awin,Melanesia,Pterodroma_alba,0.053231568982587234,0.00998084670158591,0.14023226786484028
Awin,Melanesia,Bulweria_bulwerii,0.050375366879577485,0.007823427198336735,0.14312290661686855
Awin,Melanesia,Ardenna_pacifica,0.07739304591992026,0.0168242561485329,0.18686910501423562
Awin,Melanesia,Puffinus_nativitatis,0.027500672293757543,0.004263447439629388,0.07663061538309007
Awin,Melanesia,Puffinus_bailloni,0.08763412939620865,0.01717870708036796,0.21915032620131253
Awin,Melanesia,Fregata_ariel,0.43798322835959114,0.1678886752405681,0.7387468933326045
Awin,Melanesia,Fregata_minor,0.18205750231228754,0.04946078450442945,0.3996066422970668
Awin,Melanesia,Sula_dactylatra,0.2024228467809244,0.04249312730542846,0.4774649790595157
Awin,Melanesia,Sula_granti,0.09585922364590312,0.015205267147151908,0.26328235366092434
Awin,Melanesia,Sula_leucogaster,0.3750949615482552,0.13595483965882643,0.6683394239898816
Awin,Melanesia,Sula_sula,0.23711790280996525,0.07344250080536435,0.48419738850708555
Baa,Indian_Ocean,Anous_stolidus,0.6144990646203742,0.3686391762659245,0.8321334629045544
Baa,Indian_Ocean,Anous_minutus,0.07009839579487144,0.01741117264925666,0.16370308066710898
Baa,Indian_Ocean,Anous_tenuirostris,0.3018631358000987,0.11754457001109948,0.5423636881512435
Baa,Indian_Ocean,Anous_ceruleus,0.06439716205736809,0.015865224821740905,0.15081333827512314
Baa,Indian_Ocean,Gygis_alba,0.5241731963803813,0.28737522585903236,0.7580512896704539
Baa,Indian_Ocean,Onychoprion_fuscatus,0.30442248786957893,0.12620086184670148,0.5372755092885177
Baa,Indian_Ocean,Onychoprion_lunatus,0.07579411177607329,0.019272946137038616,0.17671840681686327
Baa,Indian_Ocean,Onychoprion_anaethetus,0.20532140732712595,0.06967984822112953,0.40802009096539077
Baa,Indian_Ocean,Sternula_nereis,0.07457647107183776,0.017548473742357375,0.178219497502642
Baa,Indian_Ocean,Sternula_saundersi,0.1015243201936302,0.02561591531890694,0.23629740766083407
Baa,Indian_Ocean,Hydroprogne_caspia,0.19338408043096808,0.06135313964640488,0.39758013565551614
Baa,Indian_Ocean,Sterna_dougallii,0.2236605593973615,0.07563638615491688,0.439130311727427
Baa,Indian_Ocean,Sterna_sumatrana,0.5171554559310532,0.2743199287993629,0.7578658545602808
Baa,Indian_Ocean,Thalasseus_bergii,0.41816818448865833,0.1937836101954374,0.6690017525542874
Baa,Indian_Ocean,Thalasseus_bengalensis,0.30512163928770125,0.12390892277617095,0.536294914265823
Baa,Indian_Ocean,Phaethon_lepturus,0.4057478361564196,0.18669660540310434,0.654586879703723
Baa,Indian_Ocean,Phaethon_rubricauda,0.12110534527728932,0.0404626526488176,0.2472223834777835
Baa,Indian_Ocean,Phoebastria_immutabilis,0.06573951143883389,0.01566929954272186,0.15761121303507236
Baa,Indian_Ocean,Phoebastria_nigripes,0.03257343756672298,0.008124365736111134,0.07705297055196943
Baa,Indian_Ocean,Phoebastria_albatrus,0.06889777750477556,0.015744816126726926,0.1651812802373018
Baa,Indian_Ocean,Nesofregetta_fuliginosa,0.08663399548419781,0.022618884834101315,0.19379818019271675
Baa,Indian_Ocean,Hydrobates_tristrami,0.07100225642562924,0.018010306804086478,0.16368832026409827
Baa,Indian_Ocean,Pterodroma_neglecta,0.04757347854981742,0.01089721471990661,0.11559420676176119
Baa,Indian_Ocean,Pterodroma_heraldica,0.15346884417477277,0.042052041253935024,0.3317361181224925
Baa,Indian_Ocean,Pterodroma_ultima,0.1330609284696979,0.03124427892984387,0.3116953379644074
Baa,Indian_Ocean,Pterodroma_hypoleuca,0.07671546219987938,0.0201245573935141,0.17327403797168706
Baa,Indian_Ocean,Pterodroma_alba,0.07075276613036093,0.017416753217263634,0.16562940132523066
Baa,Indian_Ocean,Bulweria_bulwerii,0.06257432713857225,0.01434611067302851,0.15337846109781056
Baa,Indian_Ocean,Ardenna_pacifica,0.1432538923560981,0.05564716268453124,0.2696134232131115
Baa,Indian_Ocean,Puffinus_nativitatis,0.06185367232026298,0.01650481089813731,0.14049249981620546
Baa,Indian_Ocean,Puffinus_bailloni,0.18669513492054543,0.06928400127699098,0.3534768471018087
Baa,Indian_Ocean,Fregata_ariel,0.2321033882431625,0.08561696340667042,0.44181279960818726
Baa,Indian_Ocean,Fregata_minor,0.25589071792766904,0.09612637914398058,0.47699958997998315
Baa,Indian_Ocean,Sula_dactylatra,0.10071633965557156,0.026788673225796537,0.23040345591986755
Baa,Indian_Ocean,Sula_granti,0.06060954130256625,0.011968300087395635,0.15646563913647016
Baa,Indian_Ocean,Sula_leucogaster,0.17912491397949948,0.06199314484902235,0.35547863523762646
Baa,Indian_Ocean,Sula_sula,0.3916646543683694,0.18140519537405636,0.6355654793177131
Beru,Micronesia,Anous_stolidus,0.9400903979341368,0.8614625302827388,0.9837017584600751
Beru,Micronesia,Anous_minutus,0.9562328579804656,0.9060707332819251,0.9861054418300662
Beru,Micronesia,Anous_tenuirostris,0.14844306172327823,0.04284393998373046,0.3168076990842857
Beru,Micronesia,Anous_ceruleus,0.16338258979903503,0.057323290784536324,0.31940904681363885
Beru,Micronesia,Gygis_alba,0.9631815139903321,0.9195214182742125,0.9888165116767375
Beru,Micronesia,Onychoprion_fuscatus,0.6003367131848625,0.39028543414935324,0.7849944583018051
Beru,Micronesia,Onychoprion_lunatus,0.2724798173474489,0.1188284147329977,0.4685085445173784
Beru,Micronesia,Onychoprion_anaethetus,0.1553009783158714,0.04488164283601816,0.329205573664285
Beru,Micronesia,Sternula_nereis,0.13013303418407346,0.03705291576476617,0.2825289255655777
Beru,Micronesia,Sternula_saundersi,0.06353226587003531,0.015194929434121766,0.14967964112739135
Beru,Micronesia,Hydroprogne_caspia,0.08413912500259302,0.021464611912630053,0.1921493931662044
Beru,Micronesia,Sterna_dougallii,0.08683887839766827,0.022795013441249835,0.19537266623103092
Beru,Micronesia,Sterna_sumatrana,0.747399297414172,0.5508907830938709,0.8908961426346758
Beru,Micronesia,Thalasseus_bergii,0.7847663530011728,0.5889158375502148,0.9180688423933066
Beru,Micronesia,Thalasseus_bengalensis,0.058441991804910345,0.016100558745200645,0.13006576740049106
Beru,Micronesia,Phaethon_lepturus,0.3756480562598993,0.18347890539881995,0.5931957504645923
Beru,Micronesia,Phaethon_rubricauda,0.475484424110857,0.2849906148215793,0.6704231430668971
Beru,Micronesia,Phoebastria_immutabilis,0.08103336000281938,0.021180463765916643,0.18565303454004833
Beru,Micronesia,Phoebastria_nigripes,0.20552167947977915,0.07564299927453064,0.3862859535345316
Beru,Micronesia,Phoebastria_albatrus,0.09014044814467032,0.02306036816799484,0.20618949539843842
Beru,Micronesia,Nesofregetta_fuliginosa,0.17514401459796003,0.060217869090523964,0.3392280044581818
Beru,Micronesia,Hydrobates_tristrami,0.07998591471460027,0.0200717676888577,0.18148082213013492
Beru,Micronesia,Pterodroma_neglecta,0.11185688672126634,0.03379807241331011,0.23835314932318355
Beru,Micronesia,Pterodroma_heraldica,0.10075186550801685,0.03008921480884491,0.21414436102890225
Beru,Micronesia,Pterodroma_ultima,0.08661002567836132,0.021183781033719703,0.20377269180526644
Beru,Micronesia,Pterodroma_hypoleuca,0.07846835429950993,0.02014831723954802,0.17795040141800214
Beru,Micronesia,Pterodroma_alba,0.21941929095532764,0.07574237261047387,0.42084676985766667
Beru,Micronesia,Bulweria_bulwerii,0.09362135910741627,0.025237397563714313,0.2110255181688765
Beru,Micronesia,Ardenna_pacifica,0.3081609555067373,0.15020703903909668,0.4957339224653578
Beru,Micronesia,Puffinus_nativitatis,0.15683967619386022,0.05432074242163902,0.3071107372547205
Beru,Micronesia,Puffinus_bailloni,0.14505763210908293,0.04531104209574581,0.29389704330832134
Beru,Micronesia,Fregata_ariel,0.45031216518283074,0.23620560106563754,0.6777030931883848
Beru,Micronesia,Fregata_minor,0.6919088844820018,0.4806624433019625,0.8571705108904882
Beru,Micronesia,Sula_dactylatra,0.05705788548320859,0.01307399957111564,0.13918075346885236
Beru,Micronesia,Sula_granti,0.018722427389769435,0.0031929245241674566,0.05091526674495323
Beru,Micronesia,Sula_leucogaster,0.5355894265212159,0.30693182880200165,0.7520018985404143
Beru,Micronesia,Sula_sula,0.7459186520492399,0.570315059320708,0.8791573443821588
Bramble_Haven,Melanesia,Anous_stolidus,0.5862818726071498,0.31517821390862233,0.822911619152477
Bramble_Haven,Melanesia,Anous_minutus,0.57967336595153,0.3222771547618319,0.8121532836973532
Bramble_Haven,Melanesia,Anous_tenuirostris,0.0768136054776532,0.015819279221191182,0.19237765519309766
Bramble_Haven,Melanesia,Anous_ceruleus,0.0650816344785806,0.014014863520078458,0.1609085253358117
Bramble_Haven,Melanesia,Gygis_alba,0.4786945347285865,0.23074374837188136,0.734779999589569
Bramble_Haven,Melanesia,Onychoprion_fuscatus,0.12689838066104558,0.03541085312099196,0.27637526307985627
Bramble_Haven,Melanesia,Onychoprion_lunatus,0.05548805972214711,0.01161578186236086,0.13850141807191846
Bramble_Haven,Melanesia,Onychoprion_anaethetus,0.11834636973958873,0.030064271959337176,0.2710685549340869
Bramble_Haven,Melanesia,Sternula_nereis,0.15878836723870104,0.04526580397024735,0.3375179711263909
Bramble_Haven,Melanesia,Sternula_saundersi,0.07262634818290441,0.015487703455293616,0.18324072096367944
Bramble_Haven,Melanesia,Hydroprogne_caspia,0.05005456477683088,0.010240836540370836,0.12658841579746544
Bramble_Haven,Melanesia,Sterna_dougallii,0.08281656461263372,0.020503869427428118,0.1935798669734603
Bramble_Haven,Melanesia,Sterna_sumatrana,0.3772869004690957,0.16064901412764285,0.6327658098680378
