atoll,region,species,median,lower,upper
Abemama,Micronesia,Anous_stolidus,698.9321191292051,28.80920619914191,17296.403419462724
Addu,Indian_Ocean,Anous_stolidus,1103.1853630166008,39.468866758102855,28493.02257496772
Ahe,Polynesia,Anous_stolidus,420.91397610395063,19.29783565894474,9077.808693221752
Ailuk,Micronesia,Anous_stolidus,1219.5872054985489,55.900321879060286,25937.79937647591
Anaa,Polynesia,Anous_stolidus,789.216387460103,34.96271613395284,15889.109415565337
Ant,Micronesia,Anous_stolidus,14.618513223785802,0.3626749291920336,539.0116141445269
Anuanuraro,Polynesia,Anous_stolidus,502.98881686522066,25.252762795563655,10317.831845742881
Anuanurunga,Polynesia,Anous_stolidus,437.32342361178894,21.158946846401484,8860.367670962958
Apataki,Polynesia,Anous_stolidus,522.0336386751696,23.84187686462289,12591.1997458892
Aratika,Polynesia,Anous_stolidus,461.989837979068,21.900659887701696,9749.97811008775
Arno,Micronesia,Anous_stolidus,405.2133862118402,16.630335085027735,9937.121202447419
Arutua,Polynesia,Anous_stolidus,486.227071681768,22.35310904612657,10862.780108827466
Aur,Micronesia,Anous_stolidus,542.9742291160267,23.922874633661877,11581.131858767047
Butaritari,Micronesia,Anous_stolidus,829.2722893605669,34.289773028610334,20310.696589253304
Etal,Micronesia,Anous_stolidus,46.36131806838223,1.7713171297914825,1263.502641108356
Fakahina,Polynesia,Anous_stolidus,1113.790291968367,56.81778558409609,24566.896818057798
Fakaofo,Polynesia,Anous_stolidus,472.5527616959222,21.739477685786206,10460.462765831748
Hao,Polynesia,Anous_stolidus,951.5561451794526,36.046552384368766,22951.42985434167
Hereheretui,Polynesia,Anous_stolidus,1239.9830403164265,62.74459792273309,23850.79429574563
Kapingamarangi,Micronesia,Anous_stolidus,369.29225262824855,16.62149268651265,8913.574559962595
Kauehi,Polynesia,Anous_stolidus,463.47001913735807,20.275716757010365,9837.615486711744
Kaukura,Polynesia,Anous_stolidus,493.4927911239092,22.158051412020342,11078.671067629226
Lae,Micronesia,Anous_stolidus,428.952742106965,18.844030508281136,8308.312343628824
Likiep,Micronesia,Anous_stolidus,1007.8905589853965,42.181605773702735,21647.408555936847
Losap,Micronesia,Anous_stolidus,92.85726764340657,4.03533769359072,2567.1395303189693
Lukunor,Micronesia,Anous_stolidus,65.97881614331573,2.402547197186366,1875.0196814494677
Maiana,Micronesia,Anous_stolidus,619.3207602661683,22.32877669778406,15393.191518130234
Majuro,Micronesia,Anous_stolidus,401.54946010135467,14.899562214592963,10818.52506335327
Manihi,Polynesia,Anous_stolidus,567.8678102633029,24.98159591474048,11960.644488407237
Manihiki,Polynesia,Anous_stolidus,645.5025314586212,28.439837905641568,13506.566974431531
Marakei,Micronesia,Anous_stolidus,592.9180138423364,23.05425653423792,15420.316480087597
Maria_Est,Polynesia,Anous_stolidus,295.4838292861606,14.324955479276937,6842.987729679663
Marutea_Sud,Polynesia,Anous_stolidus,787.5293388000347,38.86551831907812,18611.099211875626
Mataiva,Polynesia,Anous_stolidus,458.9290803015737,21.02966409217018,8644.14741002734
Matureivavao,Polynesia,Anous_stolidus,242.81508026926716,11.008798304681445,5401.791447523933
