atoll,region,species,median,lower,upper
Abemama,Micronesia,Anous_stolidus,698.9321191292051,234.14830280987275,2099.4163449009443
Addu,Indian_Ocean,Anous_stolidus,1103.1853630166008,372.93108688290425,3561.7522742005744
Ahe,Polynesia,Anous_stolidus,420.91397610395063,144.84959221153014,1200.2175537515295
Ailuk,Micronesia,Anous_stolidus,1219.5872054985489,458.14108639036505,3784.125642327754
Anaa,Polynesia,Anous_stolidus,789.216387460103,292.566961231486,2399.1663520489687
Ant,Micronesia,Anous_stolidus,14.618513223785802,3.959957047511636,48.50548525679572
Anuanuraro,Polynesia,Anous_stolidus,502.98881686522066,194.57176827338384,1537.5378368137867
Anuanurunga,Polynesia,Anous_stolidus,437.32342361178894,174.9440897229334,1371.886445617302
Apataki,Polynesia,Anous_stolidus,522.0336386751696,177.4616746868979,1519.009931685891
Aratika,Polynesia,Anous_stolidus,461.989837979068,164.8136322489023,1303.7530426895773
Arno,Micronesia,Anous_stolidus,405.2133862118402,122.63583959821636,1140.8653202883581
Arutua,Polynesia,Anous_stolidus,486.227071681768,148.2163196971856,1258.3939956253257
Aur,Micronesia,Anous_stolidus,542.9742291160267,177.77111839713402,1503.2625191757143
Butaritari,Micronesia,Anous_stolidus,829.2722893605669,275.21641476458524,2563.444793887957
Etal,Micronesia,Anous_stolidus,46.36131806838223,14.290404688087722,134.9633994745369
Fakahina,Polynesia,Anous_stolidus,1113.790291968367,392.0794113020954,3187.4781374302765
Fakaofo,Polynesia,Anous_stolidus,472.5527616959222,173.34036380907898,1428.5728789130799
Hao,Polynesia,Anous_stolidus,951.5561451794526,293.0523061761789,2763.609573690125
Hereheretui,Polynesia,Anous_stolidus,1239.9830403164265,443.2511864957205,3409.251506682169
Kapingamarangi,Micronesia,Anous_stolidus,369.29225262824855,127.68805575004477,1104.1324876492738
Kauehi,Polynesia,Anous_stolidus,463.47001913735807,148.83419901337498,1238.5065004316173
Kaukura,Polynesia,Anous_stolidus,493.4927911239092,159.39299757560792,1332.1805717018633
Lae,Micronesia,Anous_stolidus,428.952742106965,158.3436955583873,1245.8572578825886
Likiep,Micronesia,Anous_stolidus,1007.8905589853965,363.86115801988865,3037.848999974224
Losap,Micronesia,Anous_stolidus,92.85726764340657,29.99065897715333,274.4877080376474
Lukunor,Micronesia,Anous_stolidus,65.97881614331573,21.09024372797282,208.75669007210925
Maiana,Micronesia,Anous_stolidus,619.3207602661683,195.83718671591842,1846.438360104249
Majuro,Micronesia,Anous_stolidus,401.54946010135467,136.83726146058746,1283.1706280722015
Manihi,Polynesia,Anous_stolidus,567.8678102633029,184.11035798085112,1499.002178540853
Manihiki,Polynesia,Anous_stolidus,645.5025314586212,215.37867779771636,1810.8947448374784
Marakei,Micronesia,Anous_stolidus,592.9180138423364,201.94923698888718,1845.0571503574092
Maria_Est,Polynesia,Anous_stolidus,295.4838292861606,91.46193443673016,751.9800231862368
Marutea_Sud,Polynesia,Anous_stolidus,787.5293388000347,271.84968767400926,2231.454253654828
Mataiva,Polynesia,Anous_stolidus,458.9290803015737,169.66541569091655,1367.6006907471692
Matureivavao,Polynesia,Anous_stolidus,242.81508026926716,88.79698421468144,734.7956998707218
Mili,Micronesia,Anous_stolidus,521.5901400086177,172.29581716934447,1533.2234179634465
Mokil,Micronesia,Anous_stolidus,172.13600325909954,60.98068006088187,539.6797613419418
Moruroa,Polynesia,Anous_stolidus,743.3029535939309,260.29601808223623,2122.8450198372393
Motu_One,Polynesia,Anous_stolidus,414.50831574775736,127.99445234479845,1070.9720441167578
Namoluk,Micronesia,Anous_stolidus,129.62422049462901,37.76718060488507,338.97324844751074
Namu,Micronesia,Anous_stolidus,732.0890877234854,257.8636877718795,2179.3977852046924
Napuka,Polynesia,Anous_stolidus,1001.1116029390006,357.70529271866053,2832.9013875625365
Nengonengo,Polynesia,Anous_stolidus,863.1908547562001,326.9947476010806,2590.568657045662
Ngcheangel,Micronesia,Anous_stolidus,34.446753601495615,10.31941194452845,119.61478600136714
Niau,Polynesia,Anous_stolidus,395.7534345649763,158.48369784279402,1231.1725867314171
Ninigo,Melanesia,Anous_stolidus,325.5076071994946,100.39306407074102,1017.1763100281305
Niutao,Polynesia,Anous_stolidus,823.9056911775024,283.86866510824893,2353.915438291478
Nonouti,Micronesia,Anous_stolidus,960.6174243399923,329.1188431331704,3003.276747683471
Nuguria,Melanesia,Anous_stolidus,335.82593673747215,98.91728309240418,1058.2577786024906
Nukapu,Melanesia,Anous_stolidus,59.03714555672334,20.034192563956257,201.97048105824862
Nukulaelae,Polynesia,Anous_stolidus,820.6980427866108,293.1838867757229,2445.530650886142
Nukumanu,Melanesia,Anous_stolidus,530.994730234559,167.0041824334044,1598.7120001054848
Nukuoro,Micronesia,Anous_stolidus,277.9641472686689,94.88906929916087,865.9370835488684
Nukutepipi,Polynesia,Anous_stolidus,451.2491415871689,161.72481984464554,1278.4435162446032
Onotoa,Micronesia,Anous_stolidus,993.3154822508401,375.31495844622356,3276.6171180723777
Ontong_Java,Melanesia,Anous_stolidus,507.8216277333485,162.40408585644354,1714.4098336984841
Oroluk,Micronesia,Anous_stolidus,249.0603795121598,83.323332376501,745.4016126231505
Pakin,Micronesia,Anous_stolidus,25.1799162964086,7.95915351991951,86.77079831288101
Palmerston,Polynesia,Anous_stolidus,1716.8649435967006,631.8771877919205,5325.841500745005
Paraoa,Polynesia,Anous_stolidus,607.3024168175223,211.95825700101406,1619.0365907600983
Pinaki,Polynesia,Anous_stolidus,577.8456294065719,189.76336087003514,1536.7375743510063
Pingelap,Micronesia,Anous_stolidus,163.2971851379413,51.36623970780501,471.9799819463594
Pukapuka,Polynesia,Anous_stolidus,559.092591886899,197.42335065010067,1606.5929788736364
Pukarua,Polynesia,Anous_stolidus,781.2175929811153,264.6261157205285,2178.7237057440243
Qelelevu,Melanesia,Anous_stolidus,222.14685252473967,72.22236760949849,692.0606759514037
Rakahanga,Polynesia,Anous_stolidus,489.8681268977842,178.52849961322949,1410.6840323896427
Rangiroa,Polynesia,Anous_stolidus,312.44520794304,105.14089154215219,1023.1747199871479
Raroia,Polynesia,Anous_stolidus,687.6956882553651,228.0944022819808,1981.876054660242
Reao,Polynesia,Anous_stolidus,788.7178697264125,258.1282841791597,2215.1636338206254
Rongelap,Micronesia,Anous_stolidus,581.2992897330298,186.31159525679843,1570.008147394125
Sapwuahfik,Micronesia,Anous_stolidus,125.3921525302891,43.34613408179273,396.2049049850219
Satawan,Micronesia,Anous_stolidus,86.16925394765163,28.363489269392282,283.7496291475566
St_Joseph,Indian_Ocean,Anous_stolidus,503.7193079070359,164.03972414909552,1398.2937099469762
Tabiteuea,Micronesia,Anous_stolidus,1301.2613254993325,427.59232961138457,3887.759269932356
Taiaro,Polynesia,Anous_stolidus,386.870545210905,126.9345090983165,1001.7236114156831
Takapoto,Polynesia,Anous_stolidus,360.3766011534406,128.04525642484407,1047.1737849222307
Takaroa,Polynesia,Anous_stolidus,585.0198326021467,208.3837833735909,1694.457818502965
Tarawa,Micronesia,Anous_stolidus,331.51246789677185,104.3073434729746,1104.8600382980921
Tatakoto,Polynesia,Anous_stolidus,1604.5873325589532,565.9339960812877,4819.223989582774
Temitangi,Polynesia,Anous_stolidus,1848.1210810454993,671.5854320638992,5417.802204999374
Teraina,Polynesia,Anous_stolidus,2524.0144962296895,794.426628397187,6809.597818923946
Tikehau,Polynesia,Anous_stolidus,278.13737799179074,83.14422048136916,767.4817083161252
Tongareva,Polynesia,Anous_stolidus,1879.6394188481909,692.5717055978133,5582.490103894029
Tupai,Polynesia,Anous_stolidus,124.4500314128081,34.89862524760401,353.560137358649
Tureia,Polynesia,Anous_stolidus,835.6542843882572,288.7032784233762,2360.348179655008
Ujae,Micronesia,Anous_stolidus,539.8980298414801,200.23137428448052,1617.9206372781873
Ujelang,Micronesia,Anous_stolidus,578.1138357292612,201.12400348414747,1667.0254437054382
Ulithi,Micronesia,Anous_stolidus,258.51321879852094,82.56356788530752,865.8520486045799
Vairaatea,Polynesia,Anous_stolidus,963.1650654625194,327.7967271807084,2517.4230789096314
Vaitupu,Polynesia,Anous_stolidus,473.8366251115348,184.07981494952665,1532.4459120311196
Vanavana,Polynesia,Anous_stolidus,564.5365105413375,218.32740600311047,1702.0548449432933
Wailagilala,Melanesia,Anous_stolidus,387.25333524106964,122.69367174070749,1144.9004401654422
