atoll,median_excretedN,lower_excretedN,upper_excretedN,median_excretedP,lower_excretedP,upper_excretedP,median_NH3emit,lower_NH3emit,upper_NH3emit,median_bird_C,lower_bird_C,upper_bird_C
Nukuoro,2317.0952700653993,56.57769613201599,19002.402463732364,386.18254501089996,9.429616022002666,3167.067077288728,337.63388220952953,8.244178579236614,2768.9215018581444,459635.29190859024,12860.43337975239,3.514736895893437e6
Nukutepipi,2475.6925696425005,144.97924117880606,12234.228256668841,412.6154282737501,24.16320686313435,2039.0380427781402,360.7437744336215,21.125546571768883,1782.701831686031,498543.6723092166,33434.78458371501,2.411241868257653e6
Onotoa,15034.759478265209,782.4476457368071,111616.13657236288,2505.793246377535,130.40794095613452,18602.689428727146,2190.7792382615016,114.01379980736331,16264.065614830022,3.2226563922356823e6,194763.4590141144,2.4988159608616468e7
Ontong_Java,15272.43927605677,316.7702502462155,145205.89700926383,2545.4065460094616,52.79504170770259,24200.982834877308,2225.412580225415,46.15795075016283,21158.573564207014,3.059371436141092e6,62234.10443294555,2.809150953740624e7
Oroluk,4023.1069990192423,206.95010472661463,23292.492583351268,670.5178331698737,34.491684121102445,3882.082097225212,586.2241627142324,30.155586688735273,3394.0489192883274,764893.1529000425,47443.39366072642,4.280744950998456e6
Pakin,337.2796097630968,7.52491026702702,2800.470761238251,56.21326829384947,1.2541517111711702,466.74512687304184,49.14645742262266,1.0964869246239373,408.0685966375737,74775.27092718575,1941.48194538795,612488.9437778222
Palmerston,1132.3569126409568,25.591545612831073,8271.287392011756,188.72615210682616,4.265257602138513,1378.5478986686262,165.00057869911086,3.729053789298242,1205.2447342645703,251268.33594809446,6269.548081897603,1.8744895661688263e6
Paraoa,2463.034970349657,399.6727735439224,20207.88704512823,410.5058283916096,66.61212892398707,3367.9811741880376,358.8993813938072,58.23803271640013,2944.5778265758267,481874.0197462499,78240.05451635554,3.889597906189131e6
Pinaki,435.91969772413427,11.191212448413033,2910.020427036294,72.65328295402239,1.8652020747355054,485.0034045060491,63.51972738265956,1.6307195281973277,424.03154793957424,96678.28521168731,2043.4089424629385,655019.9553169996
Pingelap,445.16918812490144,9.25049080474298,3359.918633711131,74.19486468748357,1.5417484674571633,559.9864389518551,64.8675102696285,1.3479286601196911,489.58814376933617,96350.11182252615,2714.2741941221666,721943.7892115862
Pukapuka,4478.420675680491,305.9705971088613,24764.232127817282,746.4034459467482,50.995099518143554,4127.37202130288,652.5698698848714,44.58428700729122,3608.502395767661,903057.197574468,48331.52600188101,4.853424414338687e6
Pukarua,2992.9005973900685,145.87760657816116,18739.641981503893,498.8167662316781,24.31293442969353,3123.2736635839833,436.10837276255285,21.256451244246342,2730.6335458762815,584781.390209741,26878.590829499553,3.5041803922255966e6
Qelelevu,82955.50871490972,82855.43997995855,83958.45959752036,13825.91811915162,13809.239996659757,13993.076599586726,12087.802698458272,12073.22125422253,12233.946969924393,1.6107233708337609e7,1.6084515286982173e7,1.633868381946115e7
Rakahanga,550.5086967509081,21.031407612485133,3182.9508881586657,91.7514494584847,3.505234602080856,530.491814693111,80.2169815265609,3.0645765378192618,463.8014151316912,119674.56882295317,3756.3961293011785,701769.7458203918
Rangiroa,38595.07728799671,669.1296409330906,721940.2054835781,6432.512881332786,111.52160682218177,120323.36758059639,5623.854119108091,97.50174767882174,105197.00137046426,8.807759249924153e6,137088.51463980938,1.6918931317983103e8
Raroia,3440.777539894098,134.20300102918884,22354.185808317005,573.4629233156829,22.36716683819815,3725.6976347195014,501.37044152742567,19.555294435681805,3257.324217783335,681822.811282088,34724.94718260203,4.252888503313729e6
Reao,3032.165662839874,66.50676235321455,21406.352413112258,505.3609438066458,11.084460392202429,3567.7254021853764,441.829853728096,9.690985371468406,3119.2113516249287,599459.1778094047,12982.706367046088,4.0812487650965787e6
Rongelap,4729.378895278542,276.79101821775475,27448.3477756901,788.2298158797569,46.1318363696258,4574.724629281683,660.4400789889335,38.579950424887514,3935.842058159515,1.0791080373478774e6,59905.910634200016,5.884100046140016e6
Sapwuahfik,608.1629552581414,28.790866807839834,3962.1255028100018,101.36049254302358,4.798477801306639,660.3542504683335,88.61803062332916,4.195240591999518,577.3382875523146,134514.07675819937,6071.758039863176,869062.6565777505
Satawan,1632.8119348049966,98.93741207974105,10711.055191176505,272.13532246749946,16.48956867995684,1785.1758651960845,237.9240247858709,14.416594331619407,1560.7537564285767,321948.7408352915,19445.13133290676,2.0229561998385708e6
St_Joseph,6724.091288806866,6283.423508996968,10164.06773737453,1120.6818814678109,1047.2372514994945,1694.0112895624213,85.15547793840761,20.943887166108137,586.4091890154099,7.908190586127051e6,7.817799232566517e6,8.608507674936453e6
Tabiteuea,8023.52318184435,514.9138425308544,50334.23527719785,1337.2538636407248,85.81897375514241,8389.039212866308,1120.1105707316233,65.6488532537206,6555.338511052019,1.673368783835127e6,111427.2285359693,1.1330880033565074e7
Taiaro,1455.4347930478516,71.0741157849908,9962.19933433869,242.57246550797527,11.845685964165133,1660.3665557231152,212.0776412726869,10.35651401438437,1451.6347601464947,285554.60625731945,12895.728604200813,1.8467594632332672e6
Takapoto,1536.7704239081859,44.94066342028114,11172.219649442013,256.1284039846977,7.490110570046859,1862.0366082403357,223.92940462662136,6.548496669812394,1627.9520060615505,301701.17926434515,11623.001683744584,2.067297514186706e6
Takaroa,12960.830077070168,54.45592827947567,192065.90314598585,2160.1383461783616,9.075988046579278,32010.98385766431,1888.5780969445098,7.935006692152168,27986.74588698651,3.0374580393131115e6,12737.939200708492,4.502469796366226e7
Tarawa,1934.8841241432335,43.96347979944609,19218.78987962979,322.4806873572055,7.327246633241016,3203.1316466049648,281.9402580894426,6.4061070564907165,2800.4522396031975,413185.31309918803,9724.677330298204,4.0685406163787805e6
Tatakoto,657.0191173644441,5.998349789308385,6496.32276289978,109.50318622740735,0.9997249648847308,1082.7204604832968,95.73707138739042,0.8740452550135076,946.6070311653965,149190.68114124076,750.0475123302299,1.500993543767332e6
Temitangi,2020.3869518105134,48.44963644603951,12994.60805916338,336.7311586350856,8.074939407673252,2165.7680098605633,294.39924154953195,7.059804167851471,1893.5000314780923,441483.67600681086,13848.94740748947,2.8487283876147e6
Teraina,7907.213174531881,4720.240251083085,23652.522806908062,1317.8688624219803,786.7067085138476,3942.087134484678,1152.1939197175027,687.8064365863925,3446.5104661494597,1.5157030378494908e6,842986.7549824128,4.90446935154063e6
Tikehau,2553.0072250038193,125.1906589450059,18802.31594771964,425.50120416730323,20.865109824167646,3133.7193246199404,372.00962421484223,18.242067446272287,2739.76603809629,519266.9226154953,27793.09459548298,3.8497945571879447e6
Tongareva,15733.261210584576,1210.1676285417004,91951.88741707627,2622.2102017640964,201.69460475695,15325.314569512715,2292.56091925661,176.3387115875049,13398.703595059686,3.2790628323619924e6,250453.4733618519,1.9669871148583893e7
Tupai,874.7793452023834,8.353126491397894,9649.375309018951,145.79655753373058,1.3921877485663157,1608.2292181698258,127.46784744377585,1.2171698601751217,1406.0518307427612,165033.89640509302,1669.1686174896324,1.733222336736108e6
Tureia,656.9810482172127,8.000586871689553,5196.224550051123,109.49684136953547,1.333431145281592,866.0374250085204,95.73152416879384,1.1657998013033346,757.1641487217349,145964.61590273786,1455.5906959470144,1.1586954906133586e6
Ujae,5005.12351027173,439.67338053516494,26903.48352463312,834.1872517119551,73.27889675586083,4483.913920772187,729.3179972110236,64.06669259226689,3920.2218850179693,976821.533535964,90817.5086008824,5.067223530455163e6
Ujelang,7822.69481490376,360.60249673338603,66850.82851014068,1303.782469150627,60.100416122231,11141.804751690115,1139.878387314548,52.544935238293384,9741.120725763356,1.7792012735923864e6,83739.61618383818,1.558029259366e7
Ulithi,2206.45360487645,49.729892012118036,20348.09516316535,367.74226747940827,8.288315335353007,3391.349193860892,321.51181099628263,7.246355693194341,2965.008152346951,462951.9947711551,10700.973316924508,4.200988332275761e6
Vairaatea,730.9382533391879,27.326542044507928,4600.504344231235,121.82304222319799,4.554423674084655,766.7507240385394,106.50814548656737,3.9818675550568687,670.3592044451227,161856.55835188762,6031.075744065546,1.033607227143081e6
Vaitupu,1404.0930373597048,58.42180942586648,9187.6817508782,234.01550622661745,9.736968237644414,1531.2802918130335,204.59641401527125,8.512892230626258,1338.7764836993947,315707.51047403493,9206.224884585015,2.106297926479451e6
Vanavana,1437.482491839664,30.197809283672296,10232.361594987811,239.58041530661072,5.0329682139453835,1705.3935991646354,209.46173452520816,4.400252209906534,1491.001260983938,282416.5600507851,4943.113918569887,1.922820299096021e6
Wailagilala,9586.96041780927,328.08580871912056,65795.61141414914,1597.8267363015448,54.680968119853425,10965.935235691524,1396.957089452208,47.80678927050042,9587.360520347445,1.7963824337397413e6,59500.7327773256,1.2015260608319486e7
Wotho,4464.166228105606,404.54236143031096,25033.14381822826,744.0277046842677,67.42372690505184,4172.190636371377,650.4927932382454,58.94760123698818,3647.6866706561173,888545.9568197061,98233.4726034021,4.704148944406824e6
Wotje,1752.368463717161,38.44161879042847,10631.361736249219,292.0614106195269,6.4069364650714125,1771.893622708203,255.34511899878632,5.601493023748149,1549.1412815677431,378628.6050682154,12062.10467367866,2.291845374224225e6
Aranuka,9781.23499547294,176.47615113254614,139432.15326792054,1630.2058325788237,29.41269185542436,23238.69221132009,1425.2656707689137,25.71509630788529,20317.256619039847,2.249476223764874e6,45869.4570935458,3.2635379254367553e7
Beautemps-Beaupre,25621.7873605329,398.01775606511643,290440.25833431596,4270.29789342215,66.33629267751941,48406.70972238602,3733.304338452758,57.840767516024414,42321.138680346856,5.485467111458537e6,82923.90115381671,6.566933069250131e7
Egum,903.4117300084549,0.7584138023053871,14100.116338340147,150.56862166807582,0.12640230038423117,2350.0193897233576,131.63999494408915,0.11051172547878499,2054.588380729564,190316.00270224106,159.77021158184223,2.970381820395826e6
Fangatau,58.3192004623398,0.04931639781393392,774.896916494714,9.7198667437233,0.008219399635655652,129.14948608245234,8.497940638798084,0.0071861036814589415,112.91355068922974,12285.735002222435,10.389171833681642,163242.6044016343
Reitoru,5795.971081847217,5236.606018123677,10540.361164850647,965.9951803078695,872.7676696872797,1756.7268608084416,844.5557862120229,763.0483054980216,1535.8811983068085,1.1303728599531483e6,1.02869075811771e6,1.959827297293748e6
Rongerik,14744.365816105394,3356.7045328137465,140439.63046456935,2457.3943026842326,559.4507554689578,23406.60507742823,2136.565554770714,488.6533209970711,20463.263680815795,3.3323611949038524e6,641091.2224979141,3.283902106502298e7
