atoll,region,species,median,lower,upper
Abemama,Micronesia,Anous_stolidus,850.1618389891072,273.75391552490106,2430.04242639959
Addu,Indian_Ocean,Anous_stolidus,983.3516397977965,337.7061082164798,3114.347661861545
Ahe,Polynesia,Anous_stolidus,435.3551621077355,151.45324275029202,1272.7264314556105
Ailuk,Micronesia,Anous_stolidus,1436.251373107339,471.25729271616433,3968.1208767845283
Anaa,Polynesia,Anous_stolidus,844.791511184979,307.2193417267968,2553.710828309098
Ant,Micronesia,Anous_stolidus,21.774145920556965,6.130578728730029,71.11346656675575
Anuanuraro,Polynesia,Anous_stolidus,529.2861385625771,182.61445506520937,1470.862486353936
Anuanurunga,Polynesia,Anous_stolidus,456.69572391830485,157.03476723439405,1262.3209722107958
Apataki,Polynesia,Anous_stolidus,569.1002144316523,217.96322337173706,1873.751029463756
Aratika,Polynesia,Anous_stolidus,488.8844089062839,184.70838558500134,1495.0236131693234
Arno,Micronesia,Anous_stolidus,476.43432514992566,158.27743844021214,1419.7656471730747
Arutua,Polynesia,Anous_stolidus,527.8235245941323,191.0103463039672,1628.1308217515746
Aur,Micronesia,Anous_stolidus,661.8940944779171,232.21992391668365,1934.708268678675
Butaritari,Micronesia,Anous_stolidus,921.5292143107039,300.1179085648109,2677.3898696258466
Etal,Micronesia,Anous_stolidus,60.81998129453246,20.91904152162389,197.46668205359794
Fakahina,Polynesia,Anous_stolidus,1051.075882089095,335.39937771997006,2720.7476646443347
Fakaofo,Polynesia,Anous_stolidus,432.51018202071936,146.5395797719923,1228.389110862231
Hao,Polynesia,Anous_stolidus,954.1706842135236,309.6480371146026,2810.401118338215
Hereheretui,Polynesia,Anous_stolidus,1219.2898860328864,397.3672165333392,3151.0754394538944
Kapingamarangi,Micronesia,Anous_stolidus,416.94809762249196,147.319011796327,1287.1359633045413
Kauehi,Polynesia,Anous_stolidus,487.16742948389873,176.43555598300742,1470.5514867575537
Kaukura,Polynesia,Anous_stolidus,527.5497695113789,191.08616408413366,1589.7795996179448
Lae,Micronesia,Anous_stolidus,521.6069189502736,198.9286696167305,1560.7737692945598
Likiep,Micronesia,Anous_stolidus,1197.3891232732033,390.2126950724594,3306.7735342245005
Losap,Micronesia,Anous_stolidus,116.84405385531686,36.97641888142558,345.5269147302153
Lukunor,Micronesia,Anous_stolidus,82.8997566060401,27.3214164864245,266.0353472057849
Maiana,Micronesia,Anous_stolidus,777.920898168918,278.1594847862167,2571.5210213288888
Majuro,Micronesia,Anous_stolidus,452.32848210283015,132.93993082339966,1238.0167736443047
Manihi,Polynesia,Anous_stolidus,594.0299691920553,201.19059636080001,1667.4936604761692
Manihiki,Polynesia,Anous_stolidus,590.5108838440866,189.0879540010266,1584.606435321046
Marakei,Micronesia,Anous_stolidus,717.4185241003375,236.04374943429406,2159.474921221954
Maria_Est,Polynesia,Anous_stolidus,323.2386757427625,106.43656236166964,898.7369373546524
Marutea_Sud,Polynesia,Anous_stolidus,832.528732993957,273.3132384019028,2319.8313562243357
Mataiva,Polynesia,Anous_stolidus,490.8287618224466,161.98768361714193,1314.7665031892868
Matureivavao,Polynesia,Anous_stolidus,274.4044655890994,94.9369605628359,809.4921596583733
Mili,Micronesia,Anous_stolidus,591.7170562137047,196.98888799353062,1758.8565341319022
