atoll,region,species,mean,lower005,upper095
Pulap,Micronesia,Onychoprion_anaethetus,0.025889474513618397,0.006743193338996474,0.05971069582221643
Pulap,Micronesia,Sternula_nereis,0.02885083974574999,0.00801012026389608,0.06461309730085374
Pulap,Micronesia,Sternula_saundersi,0.03707607845393191,0.010419935605221638,0.08218393129783957
Pulap,Micronesia,Hydroprogne_caspia,0.03240132193190419,0.00917134012337252,0.07201280670635704
Pulap,Micronesia,Sterna_dougallii,0.030948001447310212,0.008662462394292815,0.06900785729108273
Pulap,Micronesia,Sterna_sumatrana,0.5207232027686638,0.33035991757706074,0.7031216801653996
Pulap,Micronesia,Thalasseus_bergii,0.7047288505079587,0.5227590475735082,0.8542982206602253
Pulap,Micronesia,Thalasseus_bengalensis,0.04267939872268906,0.012719471231100217,0.09250418746575645
Pulap,Micronesia,Phaethon_lepturus,0.14814960150594791,0.06651060455927621,0.2596652097972089
Pulap,Micronesia,Phaethon_rubricauda,0.12474208509616651,0.05756669358160867,0.2188155410038832
Pulap,Micronesia,Phoebastria_immutabilis,0.044908562736916735,0.013665864633311025,0.09783793219640978
Pulap,Micronesia,Phoebastria_nigripes,0.04913808440978168,0.016107973430820096,0.10337941291272465
Pulap,Micronesia,Phoebastria_albatrus,0.03564227177972891,0.00997751016330246,0.07928439031257965
Pulap,Micronesia,Nesofregetta_fuliginosa,0.03101351312808706,0.008340499012910046,0.06985376466465455
Pulap,Micronesia,Hydrobates_tristrami,0.03220675381636171,0.008509334908503637,0.07345131354433693
Pulap,Micronesia,Pterodroma_neglecta,0.03621579898676918,0.010758415102879141,0.0790918185392185
Pulap,Micronesia,Pterodroma_heraldica,0.045747550936736756,0.013891460081913868,0.09874171090238232
Pulap,Micronesia,Pterodroma_ultima,0.03589362707390281,0.009700238240600229,0.08230293549490995
Pulap,Micronesia,Pterodroma_hypoleuca,0.030018611241798613,0.008412232120679958,0.06635976001106733
Pulap,Micronesia,Pterodroma_alba,0.019558704696512816,0.005370670983922511,0.04375970064381745
Pulap,Micronesia,Bulweria_bulwerii,0.03841540790759127,0.01086098827977516,0.0859518519826547
Pulap,Micronesia,Ardenna_pacifica,0.0858783382303312,0.03347172649809442,0.1631650484577874
Pulap,Micronesia,Puffinus_nativitatis,0.034927602272444715,0.010817711578021097,0.07356281606585793
Pulap,Micronesia,Puffinus_bailloni,0.023919089544061713,0.006044097612862792,0.05496404691399096
Pulap,Micronesia,Fregata_ariel,0.11196068965780337,0.04414712280811976,0.21113301759533
Pulap,Micronesia,Fregata_minor,0.4697865051009351,0.2900670885933361,0.6544237096923939
Pulap,Micronesia,Sula_dactylatra,0.08989624017046646,0.024105838078059424,0.19902650926125656
Pulap,Micronesia,Sula_granti,0.04222361218999262,0.008663425327795795,0.10472625046610319
Pulap,Micronesia,Sula_leucogaster,0.39945015858807525,0.23126518695032952,0.583247523394244
Pulap,Micronesia,Sula_sula,0.3763752422301604,0.21116305833513505,0.5550594140044984
Pulusuk,Micronesia,Anous_stolidus,0.8741690977954751,0.7268567606404929,0.9628641795754739
Pulusuk,Micronesia,Anous_minutus,0.829357179592843,0.6621499072493581,0.9393650179817866
Pulusuk,Micronesia,Anous_tenuirostris,0.029952106467737077,0.0067039787735918566,0.07345990364330966
Pulusuk,Micronesia,Anous_ceruleus,0.042514711239439666,0.012297460053849634,0.09434856701383049
Pulusuk,Micronesia,Gygis_alba,0.8100699699254851,0.6198018251237392,0.9352879841772272
Pulusuk,Micronesia,Onychoprion_fuscatus,0.2735018620572211,0.12166170861565001,0.46110605781826536
Pulusuk,Micronesia,Onychoprion_lunatus,0.051919010292431594,0.016626367420749764,0.10992813359964325
Pulusuk,Micronesia,Onychoprion_anaethetus,0.030127254314778036,0.006848066751955525,0.07272003621827515
Pulusuk,Micronesia,Sternula_nereis,0.038505775670705046,0.009664409798575763,0.09055148593459707
Pulusuk,Micronesia,Sternula_saundersi,0.0484893655175912,0.012347045750363002,0.11222315881840914
Pulusuk,Micronesia,Hydroprogne_caspia,0.039161975818268274,0.009845468700372144,0.09177890710157104
Pulusuk,Micronesia,Sterna_dougallii,0.03900859229129383,0.009781302907085935,0.09046183951063723
Pulusuk,Micronesia,Sterna_sumatrana,0.5693459218543689,0.3480598892324269,0.7686846629109666
Pulusuk,Micronesia,Thalasseus_bergii,0.7232398637224218,0.5209057717430746,0.8794626264188607
Pulusuk,Micronesia,Thalasseus_bengalensis,0.03810072425702966,0.01061753803804368,0.08513509063253405
Pulusuk,Micronesia,Phaethon_lepturus,0.18220473307671253,0.07368251844103108,0.33207151534406754
Pulusuk,Micronesia,Phaethon_rubricauda,0.1422915107543236,0.06226393370409686,0.2561296751513353
Pulusuk,Micronesia,Phoebastria_immutabilis,0.04828751130408706,0.013154447140357815,0.11050441282055255
Pulusuk,Micronesia,Phoebastria_nigripes,0.07333001586826153,0.02309928188434514,0.15598745667609148
Pulusuk,Micronesia,Phoebastria_albatrus,0.041129806076625905,0.010219402602370595,0.09660895688969706
Pulusuk,Micronesia,Nesofregetta_fuliginosa,0.03748704121634313,0.00855754559280092,0.09015783789627684
Pulusuk,Micronesia,Hydrobates_tristrami,0.037152308411847336,0.008429596044640327,0.09058874188497722
Pulusuk,Micronesia,Pterodroma_neglecta,0.05672057922698376,0.016297592615138367,0.1254669804641496
