atoll,region,species,median,lower,upper
Abemama,Micronesia,Anous_stolidus,652.7961048707606,24.843344682582853,18035.31875593609
Addu,Indian_Ocean,Anous_stolidus,1262.8256784019127,40.5117339491094,37272.51643382707
Ahe,Polynesia,Anous_stolidus,425.33511913604184,19.364315902077628,11323.217914260864
Ailuk,Micronesia,Anous_stolidus,1155.1763469833904,49.877945856270784,30281.954648701532
Anaa,Polynesia,Anous_stolidus,770.182044746167,32.76590195940766,17632.880847248474
Ant,Micronesia,Anous_stolidus,11.460430497317386,0.22302024217777006,455.47235977342115
Anuanuraro,Polynesia,Anous_stolidus,506.09145240290985,23.45730939982968,11283.213343125944
Anuanurunga,Polynesia,Anous_stolidus,438.96946714264504,21.434464770631767,10327.749472414273
Apataki,Polynesia,Anous_stolidus,503.08710729661334,19.976610892915186,13040.252564227014
Aratika,Polynesia,Anous_stolidus,469.20008761840023,21.557047395599447,11220.459070904713
Arno,Micronesia,Anous_stolidus,390.498178226129,13.03554445472642,10500.543000846124
Arutua,Polynesia,Anous_stolidus,471.28788053132763,17.443953780502458,10616.899861392676
Aur,Micronesia,Anous_stolidus,502.6503522911065,19.64304101123069,12379.89489423933
Butaritari,Micronesia,Anous_stolidus,829.2033978885494,32.05372957741797,23494.727564866545
Etal,Micronesia,Anous_stolidus,39.905213551574505,1.3949436536956732,1178.2617155259918
Fakahina,Polynesia,Anous_stolidus,1218.41862835165,50.16813451960547,25882.189719049595
Fakaofo,Polynesia,Anous_stolidus,514.5794612673408,20.63079789829019,11952.859105088406
Hao,Polynesia,Anous_stolidus,1017.0193075334242,35.11244362106586,25812.053989261847
Hereheretui,Polynesia,Anous_stolidus,1260.1997159186444,63.751168576453026,27755.420662100554
Kapingamarangi,Micronesia,Anous_stolidus,358.0998079744658,13.712827857299187,8907.343100919954
Kauehi,Polynesia,Anous_stolidus,465.48453260334975,18.168273311512298,10280.499672932354
Kaukura,Polynesia,Anous_stolidus,472.64225000507776,19.420033490010276,11528.295663655867
Lae,Micronesia,Anous_stolidus,384.9693993452397,17.35202569430826,9470.871845142316
Likiep,Micronesia,Anous_stolidus,953.3358592497702,39.40877453840329,24613.796508249976
Losap,Micronesia,Anous_stolidus,82.6947612653797,2.7497202166281376,2291.2866748807323
Lukunor,Micronesia,Anous_stolidus,59.885044915424594,1.7443855948790683,1674.997179017322
Maiana,Micronesia,Anous_stolidus,556.5208927327452,20.049261580803464,15928.76111407545
Majuro,Micronesia,Anous_stolidus,390.0949401017917,13.449454360782106,11610.11665617054
Manihi,Polynesia,Anous_stolidus,571.7248470876478,22.61970645228588,13156.272300679775
Manihiki,Polynesia,Anous_stolidus,720.9864244278145,29.693669423553914,16755.365206229213
Marakei,Micronesia,Anous_stolidus,544.9932327925878,21.22913628691693,16717.358672275197
Maria_Est,Polynesia,Anous_stolidus,293.88914163450687,11.945900317893443,6882.535448386647
Marutea_Sud,Polynesia,Anous_stolidus,775.6754357029178,30.855338862177923,17719.199254326762
Mataiva,Polynesia,Anous_stolidus,434.7811163415272,18.956571852646924,9519.640872071477
Matureivavao,Polynesia,Anous_stolidus,231.60335890696467,9.792447801734886,5549.64924514495
Mili,Micronesia,Anous_stolidus,508.7892400223414,18.84022736301125,12871.278060545183
Mokil,Micronesia,Anous_stolidus,151.12681407325317,6.0873855061412065,4067.366343622664
Moruroa,Polynesia,Anous_stolidus,727.9850522786679,34.314503522969545,19003.200753494333
Motu_One,Polynesia,Anous_stolidus,384.65774415326075,15.64299684862756,8872.009355668832
Namoluk,Micronesia,Anous_stolidus,115.78053609315886,3.858876591300443,2837.8735976307994
Namu,Micronesia,Anous_stolidus,665.8259640630337,29.339554518636433,17988.149115256878
Napuka,Polynesia,Anous_stolidus,1085.3087864855363,52.02825300447422,25892.771103742904
Nengonengo,Polynesia,Anous_stolidus,894.5943641647167,39.51047083903795,18888.670538197315
Ngcheangel,Micronesia,Anous_stolidus,26.83376712476506,0.5703270932971463,1222.9630366949366
Niau,Polynesia,Anous_stolidus,385.8942577674064,17.73416129398605,8638.876820122547
Ninigo,Melanesia,Anous_stolidus,437.21424291327895,12.266768224684823,14824.74315090496
Niutao,Polynesia,Anous_stolidus,906.1793363203781,35.40299358744142,20612.58104875235
Nonouti,Micronesia,Anous_stolidus,921.3022304296337,34.97990357967598,24983.482655864966
Nuguria,Melanesia,Anous_stolidus,450.8483420114986,12.47877067626147,17443.602818480354
Nukapu,Melanesia,Anous_stolidus,72.40253353912523,2.0649504804327834,2376.073812716363
Nukulaelae,Polynesia,Anous_stolidus,845.7548872655854,37.29384105342582,21390.128979753754
Nukumanu,Melanesia,Anous_stolidus,727.3802841249314,24.026522009541203,27181.80833728784
Nukuoro,Micronesia,Anous_stolidus,275.3007544951277,9.057955027529527,7341.056255356382
Nukutepipi,Polynesia,Anous_stolidus,450.9646114622171,20.92161476528082,9641.79266617623
Onotoa,Micronesia,Anous_stolidus,956.8568054518983,35.40552325377111,24489.838675093517
Ontong_Java,Melanesia,Anous_stolidus,688.6764418510627,20.134534062888882,26009.064561334897
Oroluk,Micronesia,Anous_stolidus,214.61160508110078,7.908921750940808,5883.8729996521315
Pakin,Micronesia,Anous_stolidus,20.46051378897353,0.5205083691840912,816.1029084657996
Palmerston,Polynesia,Anous_stolidus,1771.2109331435704,74.99330808929805,44169.49233053013
Paraoa,Polynesia,Anous_stolidus,621.6728173218355,32.532143272426936,14377.955265926721
Pinaki,Polynesia,Anous_stolidus,572.9554302816409,27.854702874865254,14398.620365208024
Pingelap,Micronesia,Anous_stolidus,151.85445876431723,5.237525122423813,4360.206812319585
Pukapuka,Polynesia,Anous_stolidus,611.5753178485945,27.080998843985814,14252.36323632063
Pukarua,Polynesia,Anous_stolidus,835.0298480123838,33.24698371898745,19548.327243414475
Qelelevu,Melanesia,Anous_stolidus,251.00394520347197,8.451099781009866,7508.185271709653
Rakahanga,Polynesia,Anous_stolidus,538.9380071049032,24.58884649280491,12016.7007278215
Rangiroa,Polynesia,Anous_stolidus,310.9055935731311,9.086528543341357,8874.696830481662
Raroia,Polynesia,Anous_stolidus,737.7502095165354,27.71622383875119,17670.117040561523
Reao,Polynesia,Anous_stolidus,856.7157592316948,32.35322719743156,21641.577190791606
Rongelap,Micronesia,Anous_stolidus,512.4839834212952,20.827734307249937,12445.19943262218
Sapwuahfik,Micronesia,Anous_stolidus,115.93551216639473,4.322327066862664,3254.003454083334
Satawan,Micronesia,Anous_stolidus,79.18424401377844,2.656022928580031,2836.06475159607
St_Joseph,Indian_Ocean,Anous_stolidus,490.8602069971029,19.4562960045995,12584.420852976267
Tabiteuea,Micronesia,Anous_stolidus,1270.8446328913367,42.923599379330994,34793.66256913419
Taiaro,Polynesia,Anous_stolidus,379.70660129741526,17.36256909499437,7830.128649161887
Takapoto,Polynesia,Anous_stolidus,353.7322339744393,13.462885384778685,8024.222983566598
Takaroa,Polynesia,Anous_stolidus,591.0448907732641,26.97158047997777,13699.769116030498
Tarawa,Micronesia,Anous_stolidus,292.4729640801453,8.0986062405855,10434.612937696082
Tatakoto,Polynesia,Anous_stolidus,1762.167449035678,70.95427872472438,41524.213281739765
Temitangi,Polynesia,Anous_stolidus,1889.8532805502748,83.50546295084683,43360.78337337876
Teraina,Polynesia,Anous_stolidus,2877.481384654268,110.94374249976549,71092.86725292073
Tikehau,Polynesia,Anous_stolidus,264.7350804559282,8.808862233206256,6802.510090029381
Tongareva,Polynesia,Anous_stolidus,2063.2325244078625,89.39284778552071,46988.89724614131
Tupai,Polynesia,Anous_stolidus,110.29357746072684,3.2484668750103816,3559.2299231899824
Tureia,Polynesia,Anous_stolidus,872.925436154104,41.12488162363075,21485.401335341685
Ujae,Micronesia,Anous_stolidus,476.798513036574,21.44357596206007,11006.343190933265
Ujelang,Micronesia,Anous_stolidus,497.7092996261881,19.508467313721027,11534.249099480729
Ulithi,Micronesia,Anous_stolidus,200.45922653844622,5.200011352110734,7520.932608259392
Vairaatea,Polynesia,Anous_stolidus,971.8616169230686,45.60957044969555,20012.84977867112
Vaitupu,Polynesia,Anous_stolidus,528.2122483533421,21.632106918356435,12359.02206968984
Vanavana,Polynesia,Anous_stolidus,566.3900644315497,25.263692623154018,12262.788995166153
Wailagilala,Melanesia,Anous_stolidus,435.6099763914966,15.716495894883593,13525.51029104058
Wotho,Micronesia,Anous_stolidus,626.646348343993,26.11605872652823,13293.128376841049
Wotje,Micronesia,Anous_stolidus,677.258092211126,25.51913264371018,19725.228745707584
Abemama,Micronesia,Anous_minutus,3052.6517019362127,112.6934005317219,89898.69587648098
Ahe,Polynesia,Anous_minutus,607.6344090862367,25.005624575666925,14045.28675062356
Ailuk,Micronesia,Anous_minutus,2073.918718862014,72.32249353335082,45555.59173465782
Anuanuraro,Polynesia,Anous_minutus,190.5323355721196,8.916711427242104,4070.315991831974
Anuanurunga,Polynesia,Anous_minutus,150.0519402681948,6.197786889842831,3153.5863119332216
Apataki,Polynesia,Anous_minutus,1139.9807561913913,45.08196626102096,29639.356888472492
Aranuka,Micronesia,Anous_minutus,2165.2867577571324,75.20497351054554,60445.90037262981
Aratika,Polynesia,Anous_minutus,684.5610345623777,31.0389812818229,16017.421021636417
Arno,Micronesia,Anous_minutus,2850.8353202533717,100.77627839779315,76806.5332727193
Arutua,Polynesia,Anous_minutus,1128.3019816571405,47.40658469450346,30224.42134502983
Aur,Micronesia,Anous_minutus,2437.223448133656,106.93521681567542,61393.22173108475
Beautemps-Beaupre,Melanesia,Anous_minutus,4180.688480420577,121.80815108412483,137416.91450782726
Egum,Melanesia,Anous_minutus,6158.313598106557,218.29409318207013,203915.1371722321
Etal,Micronesia,Anous_minutus,375.2995732754091,13.463394826265008,10344.156812040786
Fakahina,Polynesia,Anous_minutus,268.1681644935125,10.740530379572794,6242.682556376432
Fakaofo,Polynesia,Anous_minutus,691.708921772447,27.28799879124947,16924.80613642119
Fangatau,Polynesia,Anous_minutus,323.27719805623633,14.72225025729562,8383.099491564992
Hao,Polynesia,Anous_minutus,451.8094420973042,17.38003711397759,14126.380228814856
Hereheretui,Polynesia,Anous_minutus,579.230971341319,29.94026503157359,13272.502271036934
Kapingamarangi,Micronesia,Anous_minutus,1727.881000809321,65.22832212304185,46699.327978179535
Kauehi,Polynesia,Anous_minutus,643.8934315668638,28.634852622354195,15278.570530052837
Kaukura,Polynesia,Anous_minutus,978.2413032425092,39.58251255115724,24770.226633286013
Lae,Micronesia,Anous_minutus,1290.8743945594565,60.44668607172004,30567.738192486235
Losap,Micronesia,Anous_minutus,977.6935318147395,35.02861607857505,23850.215100927693
Lukunor,Micronesia,Anous_minutus,621.3511118916423,20.676873367697915,17052.432598655363
Maiana,Micronesia,Anous_minutus,4088.061654127747,126.29270820831864,123668.3866489797
Majuro,Micronesia,Anous_minutus,2943.10053473547,97.2866630231042,85576.81208155729
Manihi,Polynesia,Anous_minutus,845.4979697058475,32.807758510710606,17565.292011531135
Manihiki,Polynesia,Anous_minutus,468.08624403634,18.295196248699916,12066.657518354077
Marakei,Micronesia,Anous_minutus,2774.337496535102,102.84605665175683,92429.49915408986
Maria_Est,Polynesia,Anous_minutus,102.10877842672298,3.944956526742243,2272.9818035859216
Marutea_Sud,Polynesia,Anous_minutus,393.2199020239641,15.656122032568634,9493.43627088263
