atoll,median_excretedN,lower_excretedN,upper_excretedN,median_excretedP,lower_excretedP,upper_excretedP,median_NH3emit,lower_NH3emit,upper_NH3emit,median_bird_C,lower_bird_C,upper_bird_C
Raroia,3424.128142923507,593.8165565348513,33858.60581126766,570.6880238205845,98.96942608914189,5643.1009685446115,498.9443865402824,86.52755538079259,4933.68256107043,681190.8450716503,120935.66156036557,6.418420749567528e6
Reao,3022.99085951727,436.7577946962559,33956.56919151014,503.831809919545,72.79296578270935,5659.428198585025,440.4929538153736,63.641850084311585,4947.957225048621,600325.2005991291,88343.90681587599,6.402422471496182e6
Rongelap,4781.0227069382345,956.0529866907096,41227.599096712656,796.8371178230393,159.34216444845163,6871.266516118779,668.5695365770464,127.52158597161589,5964.487778516253,1.0838158668320177e6,225931.43653852548,8.690639795302575e6
Sapwuahfik,605.6259791656661,99.30899747409367,5988.362505377681,100.93766319427769,16.55149957901562,998.0604175629469,88.24835696413992,14.470739631939365,872.5899650693192,133894.6603629847,21850.147170971308,1.2976908001049282e6
Satawan,1642.4975721203723,306.3186222627388,16723.663946384113,273.74959535339536,51.05310371045648,2787.277324397352,239.3353605089685,44.63499924399909,2436.876746473113,323468.54986518994,61442.30543328469,3.0925678183844453e6
St_Joseph,6727.234071208056,6317.986453135436,12418.321503971427,1121.2056785346758,1052.9977421892393,2069.720250661904,85.61342623115243,25.98020188342772,914.8861664338149,7.908746701510427e6,7.824982296407995e6,9.05229710170925e6
Tabiteuea,8007.319094157861,1503.4001661505986,81870.15224342482,1334.5531823596439,250.5666943584331,13645.025373904136,1122.6461050822215,210.79086228687376,10051.471786263191,1.6700017867336213e6,315568.1750849411,1.8466539145649094e7
Taiaro,1464.8866112251615,234.67160205443417,15302.319467614449,244.14776853752693,39.11193367573904,2550.3865779357416,213.45490620709492,34.195004870788985,2229.7665509952476,286839.66829830495,47447.199784227225,2.774749928548375e6
Takapoto,1544.5491737397033,233.41852887147746,17919.088377071843,257.4248622899506,38.90308814524625,2986.5147295119737,225.06287960207106,34.01241420698671,2611.0671635161825,304352.2830869786,46887.89119130779,3.2626952358703795e6
Takaroa,12920.191567799759,709.1763458097059,324604.2065466328,2153.3652612999604,118.19605763495102,54100.70109110548,1882.656485593679,103.33712467512858,47299.47009679506,3.028153131184973e6,166045.22860649868,7.60964304029554e7
Tarawa,1933.216460030551,232.81693619123595,32359.95321106893,322.2027433384251,38.802822698539316,5393.325535178155,281.6972556044517,33.92475355929439,4715.307467898614,414211.63976897177,50379.09923335562,6.809656086754225e6
Tatakoto,658.02278938785,56.05257749814042,10624.289580746583,109.670464897975,9.342096249690067,1770.7149301244308,95.88332073937241,8.167661292586175,1548.1107674802163,149200.062958572,12555.749244751307,2.4388766725107e6
Temitangi,2038.876806905606,278.41545120565513,19368.802615650162,339.8128011509343,46.40257520094252,3228.133769275027,297.093477577674,40.569108604252605,2822.3112382804525,446737.3440670265,61072.97094848434,4.254550288431032e6
Teraina,7915.593238837284,5123.581750771344,33581.76392213933,1319.2655398062138,853.9302917952241,5596.96065368989,1153.415014802004,746.5790551123958,4893.342742940304,1.5196478580525387e6,930427.5542261997,7.036204084203969e6
Tikehau,2601.1226630596825,447.18464435965365,31278.034436582333,433.5204438432804,74.53077405994229,5213.00573943039,379.0207309029822,65.16119103526381,4557.6564464734265,529553.9279826306,92193.2249056918,6.647285796119787e6
Tongareva,15890.815277420865,3377.330362069627,141234.6422396393,2648.4692129034784,562.8883936782712,23539.10703993989,2315.5187975670397,492.1252813301456,20579.90501206172,3.2964092773745535e6,693206.3918081532,3.0393668429668624e7
Tupai,870.7826752488099,80.38075753487918,15954.930766185105,145.1304458748017,13.396792922479863,2659.1551276975174,126.88547553625516,11.712624669368108,2324.861340215544,164501.89886471324,15815.205691504274,2.861640154227682e6
Tureia,664.3920839531411,65.64575482596196,7855.348969152817,110.73201399219018,10.940959137660327,1309.2248281921363,96.81141794745768,9.565524274640172,1144.636564076553,147683.10196778708,14606.212711025908,1.751827649331044e6
Ujae,5020.327760958311,1106.4689084395084,39010.673950913224,836.7212934930518,184.4114847399181,6501.778991818871,731.5334737396395,161.22832665832834,5684.412489990212,979818.4046197585,222255.39786720488,7.280535552982448e6
Ujelang,7864.216813964391,1220.1275923620688,108906.02271854845,1310.7028023273988,203.35459872701148,18151.003786424742,1145.9287357490969,177.79002060133,15869.163310417058,1.7885557548150192e6,275630.5805263495,2.542565697410399e7
Ulithi,2190.190676286493,287.6661974042682,33256.373254630766,365.0317793810822,47.9443662340447,5542.728875771793,319.14206997317467,41.91707447890765,4845.928674246196,459986.5951348645,61234.362460016455,6.827418344516854e6
Vairaatea,734.4250829075597,105.89530136017582,6883.568862450351,122.40418048459328,17.649216893362635,1147.2614770750588,107.01622636653012,15.43045819819705,1003.034319957051,162512.15469788597,23312.80176174204,1.5593325918666208e6
Vaitupu,1418.169942562478,244.1903063103646,13938.007327288966,236.36165709374632,40.69838438506078,2323.001221214828,206.64762020196105,35.58201606236741,2030.9667819763918,317900.3467725413,53801.749626601224,3.208916162623057e6
Vanavana,1437.907391131353,200.60228075757504,15638.1949040426,239.65123185522557,33.43371345959585,2606.365817340434,209.52364842199717,29.230618053246644,2278.70840030335,283089.37900641863,40387.93914957247,2.918792478610314e6
Wailagilala,9648.899750037073,1546.3561514464368,99984.91301842117,1608.1499583395123,257.7260252410728,16664.152169736866,1405.9825350054018,225.32618206790937,14569.230182684227,1.813812426143274e6,296484.3767995704,1.834389262205303e7
Wotho,4438.355564604964,1048.0601675819287,37685.140064406194,739.7259274341607,174.6766945969881,6280.856677401034,646.7318108424377,152.7173387047953,5491.263266527761,886248.5196291672,211414.09449397324,7.016793087396369e6
Wotje,1756.0308285120732,272.6537457030262,16297.423475841639,292.6718047520121,45.442290950504365,2716.237245973606,255.87877786890206,39.729545802440946,2374.767420765496,378934.34628250345,59049.100520796055,3.5002436785469092e6
Aranuka,9916.466702952599,907.7997603125315,246512.44664916216,1652.7444504921,151.2999600520886,41085.40777486037,1444.9708624302355,132.27939364554032,35920.38508316364,2.2772784895331115e6,205934.18755626015,5.7676659374327496e7
Beautemps-Beaupre,25418.641535311675,2433.144631095855,468247.82253217784,4236.44025588528,405.5241051826427,78041.30375536298,3703.703089634808,354.38782644907496,68230.2408920353,5.413089682273034e6,510492.39476291783,1.0701598241089272e8
Egum,892.8947482017368,33.11959427640556,24145.984203272972,148.81579136695615,5.519932379400926,4024.3307005454953,130.10752045225308,4.825998023133381,3518.4148410483476,188100.45704187197,6977.094257727356,5.086680903330049e6
Fangatau,58.99632117623729,2.679374134913165,1281.7544185859147,9.83272019603955,0.4465623558188608,213.6257364309858,8.596606799966004,0.390423088230204,186.76992956537615,12428.37971596182,564.4467059285099,270019.0503270568
Reitoru,5792.246105234604,5284.705144459783,13630.271261456543,965.3743508724341,880.7841907432972,2271.7118769094254,844.0130039056137,770.0570353355683,1986.1252409550964,1.1298498143246865e6,1.037566394460643e6,2.501746770103675e6
Rongerik,14877.052840982338,4321.463547711808,223589.5788921212,2479.50880683039,720.243924618635,37264.929815353535,2158.591386573548,619.9440214951223,32579.79875773262,3.375162572966105e6,869264.9972626457,5.236504645332988e7
Takume,1264.4044165806617,150.520624389486,16804.138255494177,210.7340694301103,25.086770731581005,2800.68970924903,184.24178641603928,21.933005268182242,2448.6030029434373,239191.9480024289,29364.279429790127,3.034789911384283e6
Tetiaroa,30522.565336894862,27173.919470156616,79059.76775920764,5087.094222815811,4528.986578359436,13176.627959867936,4447.573806233252,3959.628265651392,11520.137587770256,5.870931786852393e6,5.144069160285313e6,1.7052681227091853e7
Cocos,139316.99120916222,139020.83427009222,191734.6035225303,23219.498534860377,23170.139045015378,31955.767253755053,20298.91480680043,20255.76050996451,27936.909743891196,2.5067519686785184e7,2.5005189995522603e7,3.609941920085159e7
Scilly,1549.2071840609524,354.3132285910413,17753.384141371378,258.2011973434921,59.05220476517355,2958.897356895229,225.74161824888162,51.62849902326601,2586.9216891712567,308704.3317288803,69607.62915899037,3.4971746449504485e6
Tabuaeran,24836.359226598623,10836.853193568291,366038.34898565203,4139.393204433105,1806.1421989280489,61006.391497608674,3619.012344447228,1579.0843224913795,53337.01656648072,5.248916588431066e6,2.0818941438524695e6,8.495142414389399e7
Puka-Puka,2204.2974868365836,257.20453500301977,29457.264543496654,367.382914472764,42.867422500503295,4909.544090582776,321.1976337961879,37.47837510044002,4292.344262052369,407449.16384505626,47934.20005473314,5.252363501365821e6
Utirik,167.52845707144363,17.649482460682627,2590.9521385531334,27.92140951190727,2.9415804101137715,431.8253564255223,24.411289458981784,2.571781729985183,377.5387401891709,35500.92884612807,3670.973332570059,554351.9709810555
Astove,23347.99358328425,1112.4400489828304,580457.5619970327,3891.332263880709,185.40667483047173,96742.9269995055,3402.1362078499897,162.0984071374981,84580.95903385335,5.488594901289571e6,265670.51875607594,1.3607739991155502e8
Bikini,15064.152595875084,5664.763215017904,208974.17211149665,2510.6920993125154,944.1272025029838,34829.028685249454,2195.0622353989406,825.4369256168944,30450.522221960946,3.314446167417899e6,1.141432561545607e6,4.879317567101127e7
Birnie,9649.738682601985,2332.0999818291543,182506.72387743095,1608.2897804336644,388.6833303048591,30417.787312905162,1406.1047794648607,339.8202830665338,26593.836907854224,2.2112963818151345e6,495824.4182703197,4.2734110356395885e7
Funafuti,1700.5357368354262,934.8405364114371,23679.914442785695,283.4226228059043,155.80675606857287,3946.6524071309486,247.79235022459065,136.21962101995223,3450.5018188059144,386117.4628970637,206615.7544006526,5.538736974189618e6
Huon,20821.024740669574,6274.3901075673075,526417.9176263993,3470.1707901115965,1045.731684594551,87736.31960439992,3033.5773158028032,913.9248406936154,76706.26742200911,4.617524127930736e6,1.2073606998864573e6,1.231444602158301e8
Jaluit,9292.782765784208,3976.9278220416013,152377.44291230038,1548.7971276307014,662.8213036736005,25396.24048538341,1350.9242154928038,577.901237425436,22201.659327935362,1.962052062604817e6,738909.1793117614,3.5427990039858855e7
Jemo,6674.3248149832625,5029.491406903288,37722.81663086291,1112.387469163877,838.2485678172148,6287.136105143818,972.5444730404181,732.8687478630505,5496.753280497169,1.2825064348254623e6,923524.4698204199,8.398562525107006e6
Kuria,5006.14982814762,676.992507234344,143280.33069746502,834.3583046912705,112.8320845390573,23880.055116244173,729.4675463872247,98.64747962557585,20877.991044487757,1.166191945992513e6,151308.82406177637,3.358176891871009e7
Oeno,20295.579937664996,17442.36309505474,94878.40570789203,3382.5966562775,2907.0605158424573,15813.067617982008,2957.3559337740417,2541.601479565119,13825.139117435694,5.014874281138486e6,4.345995466597558e6,2.2499304956468176e7
Bikar,20535.56121588806,20265.273929170387,24302.13301945508,3422.593535981345,3377.5456548617326,4050.355503242515,2976.550181091734,2950.407947517987,3459.4559411100026,4.615997552761182e6,4.506764687362703e6,6.2108255751369465e6
Bokaak,32811.57965602966,32480.030964159476,92936.1090154311,5468.596609338277,5413.338494026581,15489.351502571853,4581.3179362764195,4575.070421140745,4829.001191706032,7.770263430691535e6,7.683773779040507e6,2.4028735709160734e7
Starbuck,834869.7211768186,832165.761701364,864940.4910006796,139144.9535294698,138694.29361689405,144156.7485001133,121652.44508576498,121258.43956219874,126034.18583152759,1.9561967706037122e8,1.9507147713029537e8,2.0163689518630338e8
Cosmoledo,737943.4268222428,737935.4080054741,738708.5808456396,122990.57113704045,122989.234667579,123118.0968076066,107528.8993369554,107527.73088079768,107640.3932089361,1.675345551698984e8,1.675328867089125e8,1.6769375941075563e8
Conflict,7.843623807284766,0.1883907176850847,323.2432592422598,1.3072706345474612,0.03139845294751412,53.87387654037663,1.142928040490066,0.027451218862683768,47.101160632443566,1666.842971218934,40.034778736408796,68692.19736946766
Faadhippolhu,433.9992539485422,421.74764207963676,945.1954383324542,72.33320899142367,70.29127367993944,157.53257305540905,63.14947657997368,61.36424170764746,137.6380634473437,60818.720652129894,58215.139242371166,169452.6617729278
Takuu,4673.819716889295,631.0773189956972,116316.07484536587,778.9699528148824,105.17955316594954,19386.01247422765,681.0423016038687,91.95698076794443,16948.91376318188,872724.8732794188,125280.8392441541,2.0583328528711636e7
Kilinailau,14.020435696069072,0.0702035822604321,2135.2992479331056,2.3367392826781788,0.01170059704340535,355.883207988851,2.042977772855779,0.010229664843662965,311.14360469882394,1912.4110387382332,9.575886840054483,291258.4131676903
Atafu,14988.03649532951,14962.272807432144,15632.298676334742,2498.006082554918,2493.7121345720243,2605.3831127224576,2183.9710321765856,2180.2168947972555,2277.8492356944907,3.2075208463647766e6,3.2021425382550256e6,3.3420140340912384e6
Chesterfield,203758.7262972824,203703.98604256567,206156.99988417764,33959.78771621374,33950.66434042761,34359.499980696266,27004.480960551577,26996.504523435706,27353.943683213445,6.187475663831829e7,6.186332931638186e7,6.237540911994997e7
Erikub,2199.7404495322116,1949.8860862683625,8866.90288872969,366.62340825536864,324.9810143780604,1477.8171481216145,320.53360836040804,284.1262582848185,1292.0344209291832,443725.36716751923,394641.64484050847,1.7259800363979642e6
Morane,3634.5687887544823,2246.8170470660893,116717.5403662475,605.7614647924139,374.46950784434824,19452.92339437459,529.608594932796,327.3933411439158,17007.413024796067,817769.393642035,432089.42008836824,3.224546368305091e7
Alphonse,13.265513240239688,0.25455048562398397,772.2847538715488,2.2109188733732816,0.042425080937330654,128.71412564525812,0.0,0.0,0.0,16815.42022299244,322.6692632404132,978951.3932086457
St_Francois,23.262510326305595,4.525130853199182,1181.1719596516207,3.877085054384266,0.7541884755331972,196.86199327527012,0.6105332924721485,0.6105332924721485,0.6105332924721485,25066.877291039833,1315.2964805664894,1.4928377518860989e6
Ahunui,1745.429633058794,1001.7031734736017,36045.71047953304,290.90493884313236,166.95052891226695,6007.618413255507,254.33403224570998,145.9624624204391,5252.3749555891,336197.88461071457,193482.77115540786,6.918145332444825e6
Ailinginae,2808.824650746826,2226.677933848218,10414.719999340301,468.1374417911378,371.112988974703,1735.7866665567176,409.2858776802518,324.45878464645455,1517.5734856181582,632119.2021374681,517855.5962829181,2.141504374536129e6
Kwajalein,1357.1603913917165,648.2416487067408,21418.243170548092,226.19339856528612,108.04027478445681,3569.7071950913487,197.75765703136443,94.45806881155363,3120.944004851293,264214.72885529464,137470.8126633513,3.850831983254654e6
Raraka,3160.873975068771,2233.77216474942,21890.386564777265,526.8123291781285,372.29536079157,3648.3977607962115,460.5844935100208,325.49251543491545,3189.742042296115,633696.7495246413,470132.58471600333,3.9303940417911895e6
Tenararo,3257.2653536985226,3247.4614476502434,3540.4110513048213,542.8775589497538,541.243574608374,590.0685085508036,474.63009439607026,473.2015252290353,515.8884674758453,658653.7418148416,656900.9521483834,709275.8969459118
Abaiang,1496.0484079476382,149.1842590379526,25181.24398428622,249.34140132460638,24.864043172992094,4196.873997381036,217.9956251580844,21.738277745530226,3669.2669805674195,323291.09748559643,32313.23153022803,5.340426351283798e6
Ailinglaplap,1269.4119664577113,163.8810352641631,14390.890029069475,211.5686610762852,27.31350587736052,2398.4816715115794,184.97145796955218,23.87980799563519,2096.9582613786943,275359.91862568154,35651.32837449678,3.07839549559095e6
Amanu,954.205765146748,124.20170280502765,10048.59651801235,159.03429419112467,20.700283800837937,1674.7660863353913,139.04141149281182,18.0979624087326,1464.2240640532275,209903.1465091423,27300.921896506094,2.2278338697355115e6
Beru,1443.4992336234095,183.26040151787697,15089.397792119797,240.58320560390158,30.543400252979495,2514.899632019966,210.33845975655396,26.70365850689064,2198.740821137456,315975.1317226012,40160.485151390174,3.3028308831951926e6
Eauripik,1007.3573900360852,104.29004374202734,13949.587249158592,167.89289833934754,17.38167395700456,2324.931208193099,146.78636254811528,15.196549230981121,2032.654142020252,219913.94053063082,22952.546917609834,3.023955965882376e6
Ebon,1085.902589772021,141.37421227116707,11583.295812115914,180.9837649620035,23.56236871186118,1930.5493020193192,158.23152022392304,20.60024235951292,1687.8516754797477,235287.43660244736,30840.935771319786,2.4833163895903323e6
Elato,37.073356046216794,1.457445674365204,967.7426794272691,6.178892674369466,0.24290761239420072,161.29044657121153,5.402117595305875,0.21237065540750116,141.0139332879735,8639.570296453572,339.64295925200713,225522.6340277177
Faraulep,817.198343822093,100.48733060452794,9246.471180224004,136.19972397034883,16.74788843408799,1541.078530037334,119.07747295693355,14.64243960237407,1347.342943404069,178057.19963142925,21952.872596027588,2.00982275979302e6
Hikueru,682.0977276184149,101.707558373326,6151.206457347714,113.68295460306916,16.95125972888767,1025.2010762246193,99.39138316725474,14.820244220113217,896.3186552135239,150362.0808914749,22254.403925103008,1.3730777294886927e6
Hiti,129.18521906277272,12.896192058959224,1681.205937841654,21.53086984379545,2.1493653431598703,280.20098964027574,18.82413192057545,1.8791594143054866,244.97572237121247,28874.225690841253,2881.443684435203,380170.4687276049
Ifalik,858.2875631257086,102.28244281897861,10638.884686635354,143.04792718761814,17.047073803163105,1773.1474477725592,125.06475919831753,14.904013096479739,1550.237482909723,187011.68088605432,22326.362726746178,2.287041135180147e6
Katiu,309.7524246532678,31.082400336499532,3719.4989501902983,51.62540410887796,5.180400056083254,619.9164916983831,45.13535330661902,4.529149763318503,541.9841327420147,69115.5209464316,6922.898884584677,831699.9727385932
Lamotrek,439.3804894208238,38.6400212825803,6905.128549097955,73.23008157013729,6.440003547096716,1150.8547581829926,64.0240141727486,5.630403101175986,1006.1758742971305,95674.0051520117,8457.81185991471,1.4818818576917746e6
Lib,651.6337411517633,82.41869202900182,7157.089159911073,108.60562352529388,13.736448671500304,1192.8481933185121,94.95234513925692,12.009580838511692,1042.890134729899,142296.88545355445,18117.56509284378,1.5580303239074012e6
Makemo,576.7201455600216,53.79848134432941,7512.211212240692,96.12002426000362,8.966413557388234,1252.0352020401156,84.03636406731744,7.8392072816022855,1094.6364909265008,128437.13999644424,11986.37931367581,1.6773543966377194e6
Maloelap,1370.5265962127987,180.47267434061126,15151.273792593938,228.42109936879982,30.07877905676855,2525.212298765657,199.70530401957922,26.297446832489072,2207.7570383494026,298008.31533123023,39361.762726721405,3.261323563170767e6
Manuae,842.5154337620013,107.14213366737692,9676.274004753745,140.4192389603336,17.857022277896153,1612.7123341256242,122.76653463389161,15.61213947724635,1409.9713549784026,186722.78273883462,23625.055536674736,2.1956288052216945e6
