atoll,region,species,median,lower,upper
Abemama,Micronesia,Anous_stolidus,688.0883212413142,104.7754479284654,4447.365845500633
Addu,Indian_Ocean,Anous_stolidus,1209.012554929652,185.84510568557602,8811.765629384285
Ahe,Polynesia,Anous_stolidus,428.5034964582927,71.0091252553817,2590.5798355305587
Ailuk,Micronesia,Anous_stolidus,1205.7421246939205,197.93478694039172,7491.617330555865
Anaa,Polynesia,Anous_stolidus,778.1163620622679,137.92036309659554,4975.959698597538
Ant,Micronesia,Anous_stolidus,13.388329626657413,1.6043878898657375,116.90907892993492
Anuanuraro,Polynesia,Anous_stolidus,516.6907231803555,92.81549203366106,3088.4261900614893
Anuanurunga,Polynesia,Anous_stolidus,445.8131608686639,78.5154909426296,2671.862333113927
Apataki,Polynesia,Anous_stolidus,516.4520365871543,80.11613400672158,3179.8698685636195
Aratika,Polynesia,Anous_stolidus,475.1280111927388,74.70129091062653,2590.178932758602
Arno,Micronesia,Anous_stolidus,403.09595812780924,58.76425703452366,2624.288068933862
Arutua,Polynesia,Anous_stolidus,492.073019830068,81.36271392530529,3061.7595590287156
Aur,Micronesia,Anous_stolidus,533.0960570678876,92.52552811861058,3521.1745964508036
Butaritari,Micronesia,Anous_stolidus,842.9130360632489,122.97847189618231,5262.051926191955
Etal,Micronesia,Anous_stolidus,44.55786096699681,6.6297767261211975,308.9853188785344
Fakahina,Polynesia,Anous_stolidus,1182.4635544063428,205.34458874663582,7117.584512777039
Fakaofo,Polynesia,Anous_stolidus,498.4653408806201,85.65466646568275,3185.186837702829
Hao,Polynesia,Anous_stolidus,999.1412120469984,150.7075308628068,6563.932699756027
Hereheretui,Polynesia,Anous_stolidus,1253.665575885708,215.93524197959604,6912.488923899759
Kapingamarangi,Micronesia,Anous_stolidus,369.9967100269276,55.40828687924516,2259.5399494455164
Kauehi,Polynesia,Anous_stolidus,471.16286235997643,73.07217872588983,2707.8101656474314
Kaukura,Polynesia,Anous_stolidus,483.2425925493814,76.52315542633843,2858.085791580729
Lae,Micronesia,Anous_stolidus,419.714168962335,67.6741995317887,2315.5038035068237
Likiep,Micronesia,Anous_stolidus,1005.2392053857395,154.23525457237562,5871.529773407162
Losap,Micronesia,Anous_stolidus,90.9013930688132,14.010006680422295,624.761312041436
Lukunor,Micronesia,Anous_stolidus,65.85305892163369,8.475398096373013,428.88373866445903
Maiana,Micronesia,Anous_stolidus,593.7653783173637,90.89492876352948,4196.784376110195
Majuro,Micronesia,Anous_stolidus,409.32796336969074,57.456284231568254,2694.0823793716363
Manihi,Polynesia,Anous_stolidus,575.3590711795064,97.4102365677991,3574.490361885602
Manihiki,Polynesia,Anous_stolidus,685.8542270617767,114.90376649580712,4235.802034035445
Marakei,Micronesia,Anous_stolidus,578.4260354355872,86.16279283399514,3755.489909055016
Maria_Est,Polynesia,Anous_stolidus,296.51175874284326,50.809103506543096,1829.1395335187362
Marutea_Sud,Polynesia,Anous_stolidus,785.3966066313862,138.21386929891185,5046.260317689081
Mataiva,Polynesia,Anous_stolidus,452.4330735136365,79.29731340107163,2758.6256396458566
Matureivavao,Polynesia,Anous_stolidus,243.31853886044377,41.42846804999816,1544.878077954615
Mili,Micronesia,Anous_stolidus,526.9027754323461,83.67855201413059,3525.87175429318
Mokil,Micronesia,Anous_stolidus,164.91390294647786,25.808915261045428,1068.9395450780335
Moruroa,Polynesia,Anous_stolidus,741.3630962802224,118.79951245409468,4347.355940882674
Motu_One,Polynesia,Anous_stolidus,401.15997189356557,65.38805534217967,2396.1554282988873
Namoluk,Micronesia,Anous_stolidus,126.0385836669971,19.595445771495964,822.6965791577387
Namu,Micronesia,Anous_stolidus,707.5032844291783,116.91150417814987,4571.744803221447
Napuka,Polynesia,Anous_stolidus,1041.6384253300146,175.38647454170345,6068.0679255934865
Nengonengo,Polynesia,Anous_stolidus,892.0629805557879,150.51705901349015,4997.754850403248
Ngcheangel,Micronesia,Anous_stolidus,31.476938763632216,3.655549696162193,251.19554137697534
Niau,Polynesia,Anous_stolidus,396.4870275114289,65.35710609183259,2173.92220773645
Ninigo,Melanesia,Anous_stolidus,376.4261071975842,47.96612803577702,2523.6670345469474
Niutao,Polynesia,Anous_stolidus,865.7326285222092,137.53155765388937,5083.636215073189
Nonouti,Micronesia,Anous_stolidus,952.9835542504641,127.28033361605631,5452.85819838806
Nuguria,Melanesia,Anous_stolidus,385.07168170484647,46.5976708934675,2820.1766379646583
Nukapu,Melanesia,Anous_stolidus,66.69740179411436,8.699997933221571,480.5972888037434
Nukulaelae,Polynesia,Anous_stolidus,844.6859025523122,136.26937349171007,5038.705283173792
Nukumanu,Melanesia,Anous_stolidus,615.4491124798327,85.4116463429056,4317.508457817498
Nukuoro,Micronesia,Anous_stolidus,283.0755776809259,44.506233267157675,1970.284405781752
Nukutepipi,Polynesia,Anous_stolidus,463.5668974682077,79.11102698347612,2683.093373485223
Onotoa,Micronesia,Anous_stolidus,993.5859430591943,143.25743625204237,5861.288360931071
Ontong_Java,Melanesia,Anous_stolidus,583.9702799115415,81.40640842439026,4530.248795777982
Oroluk,Micronesia,Anous_stolidus,239.67436030197518,33.035721076593596,1419.941473476701
Pakin,Micronesia,Anous_stolidus,23.59386704864649,3.2024059250806416,198.3343033229553
Palmerston,Polynesia,Anous_stolidus,1745.270327790991,278.17670160151863,10766.596958562008
Paraoa,Polynesia,Anous_stolidus,622.3042264390646,105.87732422719682,3469.9247377232655
Pinaki,Polynesia,Anous_stolidus,582.6203489996892,100.77633508828993,3578.041509817023
Pingelap,Micronesia,Anous_stolidus,161.41006679726127,23.84428980673075,1084.5544381389846
Pukapuka,Polynesia,Anous_stolidus,592.1728729654089,104.61201165895024,3791.462017773009
Pukarua,Polynesia,Anous_stolidus,822.8660833440314,131.68340863066936,4903.652602955272
Qelelevu,Melanesia,Anous_stolidus,235.546895713749,32.74928969570915,1533.4756962683518
