atoll,region,species,median,lower,upper
Abemama,Micronesia,Anous_stolidus,710.0218379176521,33.009606014106886,19389.97329410409
Addu,Indian_Ocean,Anous_stolidus,1129.367614663595,45.95063353131629,32199.352593413467
Ahe,Polynesia,Anous_stolidus,425.4072422705412,18.993926079169725,9367.539587050755
Ailuk,Micronesia,Anous_stolidus,1233.3700772865361,57.00730759144694,27284.125764062523
Anaa,Polynesia,Anous_stolidus,792.6312396880228,41.11172398685161,18767.676629883863
Ant,Micronesia,Anous_stolidus,15.022312813893262,0.3941976738266929,611.6685227746367
Anuanuraro,Polynesia,Anous_stolidus,515.4148973978997,28.856033250390652,11849.805086154973
Anuanurunga,Polynesia,Anous_stolidus,446.92450700501183,21.71594974676014,8933.769702939759
Apataki,Polynesia,Anous_stolidus,522.4236828559216,22.375597962163106,12105.155418278064
Aratika,Polynesia,Anous_stolidus,465.04146995152416,22.69741149677129,10167.856755780378
Arno,Micronesia,Anous_stolidus,407.8064389436125,15.633298928973426,9950.84204952916
Arutua,Polynesia,Anous_stolidus,488.85179726605367,21.615842841855674,10685.543556021255
Aur,Micronesia,Anous_stolidus,545.0952200935345,25.586345186005534,13062.118143615055
Butaritari,Micronesia,Anous_stolidus,847.561354405317,31.5642995483941,18661.814350305976
Etal,Micronesia,Anous_stolidus,46.84269852309681,1.6719788342310575,1188.356222704335
Fakahina,Polynesia,Anous_stolidus,1148.5289044039132,54.733607843647945,23743.52036160847
Fakaofo,Polynesia,Anous_stolidus,480.2233861010849,21.06295138015423,9850.018989807313
Hao,Polynesia,Anous_stolidus,966.8464542117416,41.689237381109685,25718.08892610959
Hereheretui,Polynesia,Anous_stolidus,1251.7412977842537,62.25772345146106,23643.296670465923
Kapingamarangi,Micronesia,Anous_stolidus,375.3048957184965,16.34204787925781,9060.193742287598
Kauehi,Polynesia,Anous_stolidus,469.16407528329967,21.354305393839716,10341.99715479941
Kaukura,Polynesia,Anous_stolidus,490.1043151240971,21.360662755868166,10886.343003197768
Lae,Micronesia,Anous_stolidus,435.07034568267335,19.142993846615166,8601.052355002588
Likiep,Micronesia,Anous_stolidus,1021.0279371402446,46.020348023053714,23616.197419479024
Losap,Micronesia,Anous_stolidus,95.41976095541983,3.657824111449882,2264.4842428560764
Lukunor,Micronesia,Anous_stolidus,66.83472223223403,2.1534414357666503,1569.4063295894684
Maiana,Micronesia,Anous_stolidus,622.4033876983667,24.090300941916958,16944.274759832093
Majuro,Micronesia,Anous_stolidus,403.3883873537315,14.47722097475955,10180.425979014744
Manihi,Polynesia,Anous_stolidus,569.5755950846016,24.19867429095516,11569.290429637074
Manihiki,Polynesia,Anous_stolidus,657.2416862278568,29.606480804978396,14215.302443586828
Marakei,Micronesia,Anous_stolidus,598.8389079310289,24.606035810504743,16456.74402869446
Maria_Est,Polynesia,Anous_stolidus,302.7813603122611,14.869903477887693,6945.554989456242
Marutea_Sud,Polynesia,Anous_stolidus,791.5604953765153,36.337353640363794,17604.336806400657
Mataiva,Polynesia,Anous_stolidus,458.18009949363403,20.829536681391662,9098.09742345859
Matureivavao,Polynesia,Anous_stolidus,247.2250567466867,10.985111183988154,5248.5664195082645
Mili,Micronesia,Anous_stolidus,527.5917393427644,20.985096543407575,12793.721809117867
Mokil,Micronesia,Anous_stolidus,175.14127845481238,7.545118483073542,4189.321469393363
Moruroa,Polynesia,Anous_stolidus,749.7812253257015,31.749650860182463,14728.166711396454
Motu_One,Polynesia,Anous_stolidus,415.03682016411756,19.045682616730957,8962.69611665329
Namoluk,Micronesia,Anous_stolidus,130.4491043839694,5.273719384421964,3147.728458503337
Namu,Micronesia,Anous_stolidus,745.1615692424822,34.01062959472239,17455.009007211447
Napuka,Polynesia,Anous_stolidus,1021.2100114200001,48.97560337603233,20842.898856208256
Nengonengo,Polynesia,Anous_stolidus,880.3992872837541,44.774679013102066,17675.617278518752
Ngcheangel,Micronesia,Anous_stolidus,34.50303637720772,0.9277818152344904,1178.9382844214795
Niau,Polynesia,Anous_stolidus,399.42330864238943,19.721735125334146,7853.957995283135
Ninigo,Melanesia,Anous_stolidus,337.4640473061884,10.934522276945188,9002.891235035773
Niutao,Polynesia,Anous_stolidus,836.76430754729,38.98586645697954,18523.15306637095
Nonouti,Micronesia,Anous_stolidus,978.0125416431883,42.085275489484964,25022.177007114493
Nuguria,Melanesia,Anous_stolidus,341.05950243913105,11.174030404176442,11371.9844400123
Nukapu,Melanesia,Anous_stolidus,60.80516448767957,2.265499042843185,2027.392608097437
Nukulaelae,Polynesia,Anous_stolidus,824.8708867153925,36.82784976823226,18047.098848404057
Nukumanu,Melanesia,Anous_stolidus,550.4728468840943,20.546673764515354,15847.365398604263
Nukuoro,Micronesia,Anous_stolidus,282.68620653694256,11.092110939106236,7310.689390747585
Nukutepipi,Polynesia,Anous_stolidus,463.9462623900436,23.343760061499196,9500.10684197516
Onotoa,Micronesia,Anous_stolidus,1013.8816057429759,45.869963649254046,26026.834210174067
Ontong_Java,Melanesia,Anous_stolidus,523.1045804845835,17.384353452047666,16446.23967202722
Oroluk,Micronesia,Anous_stolidus,249.59064103889503,10.53101215302004,6194.000867615112
Pakin,Micronesia,Anous_stolidus,25.537235598467127,0.7880182146466488,869.3980395450141
Palmerston,Polynesia,Anous_stolidus,1720.3688499228033,75.74414249156612,40005.34045113206
Paraoa,Polynesia,Anous_stolidus,623.7573613424513,31.855675316507693,12871.705759467897
Pinaki,Polynesia,Anous_stolidus,593.7216352393693,29.948332222952647,12594.510450619611
Pingelap,Micronesia,Anous_stolidus,167.8677866119726,6.25500603028186,4185.706082773392
Pukapuka,Polynesia,Anous_stolidus,569.7428372743033,28.377749797980645,12597.309116202016
Pukarua,Polynesia,Anous_stolidus,798.8303342414405,37.139057579161296,18284.55168323714
Qelelevu,Melanesia,Anous_stolidus,230.6791686828984,9.075645020658062,6229.696488566491
Rakahanga,Polynesia,Anous_stolidus,500.2762201083468,22.4970656774092,9537.908166660978
Rangiroa,Polynesia,Anous_stolidus,314.4312811311212,12.627831279733593,9415.806721385072
Raroia,Polynesia,Anous_stolidus,700.3311034965338,28.07317344152931,15448.633042386198
Reao,Polynesia,Anous_stolidus,811.2653136114106,31.401463685571247,18517.026379425366
Rongelap,Micronesia,Anous_stolidus,598.3803376280331,27.679666160511946,13740.50187337893
Sapwuahfik,Micronesia,Anous_stolidus,128.1185783666508,4.941845862959971,3184.0262633643197
Satawan,Micronesia,Anous_stolidus,85.81056365830541,2.9765367355787418,2593.3792615596208
St_Joseph,Indian_Ocean,Anous_stolidus,511.9690226935824,21.728649259303264,11244.030318550651
Tabiteuea,Micronesia,Anous_stolidus,1327.9458642181617,53.67879821566173,34649.00312100897
Taiaro,Polynesia,Anous_stolidus,391.59683311484065,18.46905618852767,7191.92429430562
Takapoto,Polynesia,Anous_stolidus,360.8239906332979,16.248559479672785,7684.715574757442
Takaroa,Polynesia,Anous_stolidus,590.5261349634902,28.075993521380383,12870.104156371359
Tarawa,Micronesia,Anous_stolidus,334.8669243684893,11.205080336805697,11302.186153952856
Tatakoto,Polynesia,Anous_stolidus,1639.3832021600447,65.7321929687761,32717.682301692086
Temitangi,Polynesia,Anous_stolidus,1867.5741471684396,89.46184434205128,39204.33565900792
Teraina,Polynesia,Anous_stolidus,2552.0935096135463,119.366788965724,62865.66659693086
Tikehau,Polynesia,Anous_stolidus,278.69552129336967,11.43388361247319,7043.579239952007
Tongareva,Polynesia,Anous_stolidus,1914.1390861872812,93.37040144641867,41012.757547526984
Tupai,Polynesia,Anous_stolidus,127.72291502878177,4.33053026568948,3730.420300018703
Tureia,Polynesia,Anous_stolidus,839.6679555446774,40.24079442072009,18705.544600838042
Ujae,Micronesia,Anous_stolidus,545.5663277208376,24.604636211576523,11058.356408131116
Ujelang,Micronesia,Anous_stolidus,588.832056253244,27.447709797501155,14018.796179384852
Ulithi,Micronesia,Anous_stolidus,251.79780542502044,8.158669076786223,7964.73990226052
Vairaatea,Polynesia,Anous_stolidus,968.2703405063013,48.91014861388766,19283.15766619019
Vaitupu,Polynesia,Anous_stolidus,479.7197896078612,20.51150689447621,9902.71644390167
Vanavana,Polynesia,Anous_stolidus,572.9904390102803,25.92373710788981,10914.61735574203
Wailagilala,Melanesia,Anous_stolidus,398.7081481097017,16.067226301191997,11079.825969858342
Wotho,Micronesia,Anous_stolidus,698.4168193485903,36.00213377390681,15103.6305661154
Wotje,Micronesia,Anous_stolidus,724.0332214173916,28.30346501111816,17441.126937942605
Abemama,Micronesia,Anous_minutus,3053.8797536358725,116.69035987628419,72148.27682580132
Ahe,Polynesia,Anous_minutus,590.8871997417771,26.63942146399317,13210.983507679186
Ailuk,Micronesia,Anous_minutus,2006.1137166631672,89.68591938174774,45501.409058870486
Anuanuraro,Polynesia,Anous_minutus,207.94850346928553,11.29573939539431,4567.545959551161
Anuanurunga,Polynesia,Anous_minutus,165.50444639257162,7.152327597722618,3220.2553951338273
